epoch,loss,recon,vq,c_l0,c_l1,c_l2,theta_l0,theta_l1,theta_l2
728,0.00011720636866812129,0.00011666359023365658,5.427779370847929e-07,1.25,1.25,1.25,0.0,0.0,0.0
729,0.00011727314631571062,0.00011670107014651875,5.720761606653468e-07,1.25,1.25,1.25,0.0,0.0,0.0
730,0.0001171986590634333,0.0001166312078566989,5.674507832509335e-07,1.25,1.25,1.25,0.0,0.0,0.0
731,0.00011715548462234437,0.00011658530565910042,5.701785227074652e-07,1.25,1.25,1.25,0.0,0.0,0.0
732,0.0001171468433312839,0.0001165958779893117,5.509659274594014e-07,1.25,1.25,1.25,0.0,0.0,0.0
733,0.00011707793528330513,0.00011653798101178836,5.399536945560612e-07,1.25,1.25,1.25,0.0,0.0,0.0
734,0.0001172745836811373,0.00011671310057863593,5.614825738575746e-07,1.25,1.25,1.25,0.0,0.0,0.0
735,0.00011714067586581223,0.00011659053488983772,5.501405183849783e-07,1.25,1.25,1.25,0.0,0.0,0.0
736,0.00011712948835338466,0.0001165847646916518,5.447240624789629e-07,1.25,1.25,1.25,0.0,0.0,0.0
737,0.00011713524072547443,0.00011660162563202903,5.336156334578845e-07,1.25,1.25,1.25,0.0,0.0,0.0
738,0.00011707451376423706,0.00011652820285235066,5.463110909431634e-07,1.25,1.25,1.25,0.0,0.0,0.0
739,0.00011698546404659282,0.00011644610531220678,5.393593554003928e-07,1.25,1.25,1.25,0.0,0.0,0.0
740,0.0001169960989500396,0.00011645643062365706,5.396687839720471e-07,1.25,1.25,1.25,0.0,0.0,0.0
741,0.00011691606741806026,0.00011637600364338141,5.400634762509071e-07,1.25,1.25,1.25,0.0,0.0,0.0
742,0.00011695106950355693,0.00011640929005807266,5.417797225959476e-07,1.25,1.25,1.25,0.0,0.0,0.0
743,0.00011704398530127946,0.0001164898079878185,5.541780382145589e-07,1.25,1.25,1.25,0.0,0.0,0.0
744,0.00011705598408298101,0.00011650001179077662,5.559726616866101e-07,1.25,1.25,1.25,0.0,0.0,0.0
745,0.00011708128004102036,0.00011655468479148113,5.265953944899593e-07,1.25,1.25,1.25,0.0,0.0,0.0
746,0.0001170709674624959,0.00011656467177090235,5.062956859092083e-07,1.25,1.25,1.25,0.0,0.0,0.0
747,0.00011700619688781444,0.00011649529988062568,5.108966931288706e-07,1.25,1.25,1.25,0.0,0.0,0.0
748,0.00011690039864333812,0.00011640168595477008,4.987120590271843e-07,1.25,1.25,1.25,0.0,0.0,0.0
749,0.00011692369080265052,0.00011644382975646294,4.798609197109726e-07,1.25,1.25,1.25,0.0,0.0,0.0
750,0.00011703486488841008,0.0001165536425105529,4.812229619233221e-07,1.25,1.25,1.25,0.0,0.0,0.0
751,0.00011705873257596977,0.00011655075504677371,5.079775434069233e-07,1.25,1.25,1.25,0.0,0.0,0.0
752,0.0001170345440186793,0.0001164961122412933,5.384309503142503e-07,1.25,1.25,1.25,0.0,0.0,0.0
753,0.00011709837890521158,0.00011653193723759614,5.664423795792572e-07,1.25,1.25,1.25,0.0,0.0,0.0
754,0.00011695209286699537,0.00011645168669929262,5.004069066671946e-07,1.25,1.25,1.25,0.0,0.0,0.0
755,0.00011708531274052802,0.00011660091186058708,4.844007747806245e-07,1.25,1.25,1.25,0.0,0.0,0.0
756,0.00011683697593980468,0.00011636445124167949,4.7252467823000187e-07,1.25,1.25,1.25,0.0,0.0,0.0
757,0.0001168531751318369,0.00011637145616987255,4.817189605432759e-07,1.25,1.25,1.25,0.0,0.0,0.0
758,0.00011691613763105124,0.00011645276426861529,4.6337303558630085e-07,1.25,1.25,1.25,0.0,0.0,0.0
759,0.00011690372084558476,0.00011643470170383808,4.6901948422828357e-07,1.25,1.25,1.25,0.0,0.0,0.0
760,0.000116766527571599,0.00011630769549810793,4.5883237334010116e-07,1.25,1.25,1.25,0.0,0.0,0.0
761,0.0001167485610494623,0.00011629142973106355,4.5713131697766584e-07,1.25,1.25,1.25,0.0,0.0,0.0
762,0.00011687895348586608,0.00011639277181529906,4.861829168589793e-07,1.25,1.25,1.25,0.0,0.0,0.0
763,0.00011686226025631186,0.00011639347103482578,4.6878848536380247e-07,1.25,1.25,1.25,0.0,0.0,0.0
764,0.00011685581048368477,0.00011639009753707796,4.657124364371157e-07,1.25,1.25,1.25,0.0,0.0,0.0
765,0.00011678937698889058,0.00011633926405920647,4.501123086697589e-07,1.25,1.25,1.25,0.0,0.0,0.0
766,0.00011694838322000578,0.00011651469321805052,4.336896509471444e-07,1.25,1.25,1.25,0.0,0.0,0.0
767,0.00011675032183120493,0.00011630355074885302,4.467713239364457e-07,1.25,1.25,1.25,0.0,0.0,0.0
768,0.00011671968131850008,0.00011627541134657804,4.442702916662711e-07,1.25,1.25,1.25,0.0,0.0,0.0
769,0.00011680823627102654,0.00011635686132649425,4.5137525717109384e-07,1.25,1.25,1.25,0.0,0.0,0.0
770,0.00011684786331898068,0.00011638397518254351,4.6388856276280423e-07,1.25,1.25,1.25,0.0,0.0,0.0
771,0.0001167687678389484,0.0001163234901468968,4.452765836049366e-07,1.25,1.25,1.25,0.0,0.0,0.0
772,0.00011674454071908258,0.0001163051179901231,4.3942221736870126e-07,1.25,1.25,1.25,0.0,0.0,0.0
773,0.0001168793191027362,0.00011643799480225425,4.413244326428867e-07,1.25,1.25,1.25,0.0,0.0,0.0
774,0.00011687997102853842,0.00011641105920716655,4.6891176594954234e-07,1.25,1.25,1.25,0.0,0.0,0.0
775,0.00011673049993987661,0.00011626131818047725,4.6918242162519165e-07,1.25,1.25,1.25,0.0,0.0,0.0
776,0.00011663907789625228,0.00011617749332799576,4.615840566657425e-07,1.25,1.25,1.25,0.0,0.0,0.0
777,0.00011686763718898874,0.00011640666671155486,4.609709066016876e-07,1.25,1.25,1.25,0.0,0.0,0.0
778,0.00011682396107062231,0.00011638009345915634,4.438672789319753e-07,1.25,1.25,1.25,0.0,0.0,0.0
779,0.00011680124916892964,0.00011636223280220293,4.3901633546283846e-07,1.25,1.25,1.25,0.0,0.0,0.0
780,0.00011681239484460094,0.00011636420713330153,4.48187762458474e-07,1.25,1.25,1.25,0.0,0.0,0.0
781,0.00011681768191920127,0.0001163707649538992,4.469169212484303e-07,1.25,1.25,1.25,0.0,0.0,0.0
782,0.00011672247310343665,0.0001162862237833906,4.3624937546837826e-07,1.25,1.25,1.25,0.0,0.0,0.0
783,0.00011682998265314382,0.00011639556469162926,4.344179728832387e-07,1.25,1.25,1.25,0.0,0.0,0.0
784,0.00011673704393615481,0.00011629800137598067,4.390418226307702e-07,1.25,1.25,1.25,0.0,0.0,0.0
785,0.00011668134648061823,0.000116255670945975,4.256759964960111e-07,1.25,1.25,1.25,0.0,0.0,0.0
786,0.00011652653665805701,0.00011610673391260207,4.1980248113304695e-07,1.25,1.25,1.25,0.0,0.0,0.0
787,0.00011677688526106067,0.00011634734728431795,4.2953767405151665e-07,1.25,1.25,1.25,0.0,0.0,0.0
788,0.00011673872177198064,0.00011631242705334444,4.262953183342688e-07,1.25,1.25,1.25,0.0,0.0,0.0
789,0.00011674582056002692,0.00011629926702880767,4.4655361932655067e-07,1.25,1.25,1.25,0.0,0.0,0.0
790,0.00011681330142891966,0.00011635599767032546,4.5730408260169497e-07,1.25,1.25,1.25,0.0,0.0,0.0
791,0.00011668608603940812,0.00011625803672359325,4.2804834805565405e-07,1.25,1.25,1.25,0.0,0.0,0.0
792,0.0001167919035651721,0.00011637713432719466,4.147698518863763e-07,1.25,1.25,1.25,0.0,0.0,0.0
793,0.00011669288251141552,0.00011626226914813742,4.306141832444155e-07,1.25,1.25,1.25,0.0,0.0,0.0
794,0.0001166914855275536,0.00011628129941527731,4.1018609664433825e-07,1.25,1.25,1.25,0.0,0.0,0.0
795,0.00011663558434520383,0.0001162236076197587,4.119772526678389e-07,1.25,1.25,1.25,0.0,0.0,0.0
796,0.00011656543101707939,0.00011616050069278572,4.049307108289213e-07,1.25,1.25,1.25,0.0,0.0,0.0
797,0.00011668596416711808,0.0001162878284958424,3.98134640988701e-07,1.25,1.25,1.25,0.0,0.0,0.0
798,0.00011666399077512324,0.00011626150735537522,4.0248315542612544e-07,1.25,1.25,1.25,0.0,0.0,0.0
799,0.00011657435206871014,0.0001161720952950418,4.022572142048375e-07,1.25,1.25,1.25,0.0,0.0,0.0
800,0.0001165465648227837,0.0001161444881290663,4.020773019419721e-07,1.25,1.25,1.25,0.0,0.0,0.0
801,0.00011668440856738016,0.00011628644206211902,3.9796699695671124e-07,1.25,1.25,1.25,0.0,0.0,0.0
802,0.00011669496416288894,0.00011630719855020289,3.877653895756339e-07,1.25,1.25,1.25,0.0,0.0,0.0
803,0.00011661625976557843,0.0001162167278380366,3.9953239507894975e-07,1.25,1.25,1.25,0.0,0.0,0.0
804,0.00011652793291432318,0.00011613515889621339,3.927736784703484e-07,1.25,1.25,1.25,0.0,0.0,0.0
805,0.0001167257309134584,0.00011631568922894075,4.1004180530990195e-07,1.25,1.25,1.25,0.0,0.0,0.0
806,0.00011663965051411651,0.00011623379614320584,4.058540781670672e-07,1.25,1.25,1.25,0.0,0.0,0.0
807,0.00011663773620966822,0.00011622596612141934,4.1177011382842467e-07,1.25,1.25,1.25,0.0,0.0,0.0
808,0.00011647186365735252,0.00011605929503275548,4.1256820821899963e-07,1.25,1.25,1.25,0.0,0.0,0.0
809,0.00011674998349917587,0.0001163489851023769,4.009982191632844e-07,1.25,1.25,1.25,0.0,0.0,0.0
810,0.0001167264399555279,0.00011633207213890273,3.9436726240182907e-07,1.25,1.25,1.25,0.0,0.0,0.0
811,0.00011653152214421424,0.00011614855939114931,3.829623665296822e-07,1.25,1.25,1.25,0.0,0.0,0.0
812,0.00011652852772385814,0.0001161290070740506,3.995203755380317e-07,1.25,1.25,1.25,0.0,0.0,0.0
813,0.00011652556240733247,0.00011613102724368218,3.9453462363781e-07,1.25,1.25,1.25,0.0,0.0,0.0
814,0.00011665934616758022,0.00011626068335317541,3.986637040043206e-07,1.25,1.25,1.25,0.0,0.0,0.0
815,0.00011658835937851108,0.00011621222984103952,3.761299112170491e-07,1.25,1.25,1.25,0.0,0.0,0.0
816,0.00011672457148961257,0.00011635151859081815,3.73053303803772e-07,1.25,1.25,1.25,0.0,0.0,0.0
817,0.00011656320020847488,0.00011616858027991838,3.9461929759454504e-07,1.25,1.25,1.25,0.0,0.0,0.0
818,0.00011657874820230063,0.00011619614051596727,3.8260738790540925e-07,1.25,1.25,1.25,0.0,0.0,0.0
819,0.00011667502694763243,0.00011628995489445514,3.8507288167011213e-07,1.25,1.25,1.25,0.0,0.0,0.0
820,0.00011663904842862394,0.00011625763399933931,3.814147177649829e-07,1.25,1.25,1.25,0.0,0.0,0.0
821,0.00011653041074168868,0.00011615409821388311,3.763127622846696e-07,1.25,1.25,1.25,0.0,0.0,0.0
822,0.00011654216941678897,0.00011615848998189904,3.836795443135088e-07,1.25,1.25,1.25,0.0,0.0,0.0
823,0.00011659303854685276,0.00011621675475907978,3.762838659326917e-07,1.25,1.25,1.25,0.0,0.0,0.0
824,0.0001164942113973666,0.00011611724039539695,3.7697107018175303e-07,1.25,1.25,1.25,0.0,0.0,0.0
825,0.0001164972891274374,0.00011612228736339603,3.7500118708067023e-07,1.25,1.25,1.25,0.0,0.0,0.0
826,0.00011665509773592931,0.00011628899555944372,3.6610257296842975e-07,1.25,1.25,1.25,0.0,0.0,0.0
827,0.00011656919632514473,0.0001161903976026224,3.7879785992345204e-07,1.25,1.25,1.25,0.0,0.0,0.0
828,0.00011659680167213083,0.00011621840385487304,3.783975159876718e-07,1.25,1.25,1.25,0.0,0.0,0.0
829,0.0001164869205240393,0.00011610562723944895,3.8129313963963794e-07,1.25,1.25,1.25,0.0,0.0,0.0
830,0.00011656177739496342,0.00011619001597864553,3.7176232012825496e-07,1.25,1.25,1.25,0.0,0.0,0.0
831,0.00011644824771792628,0.00011608608110691421,3.621665456421397e-07,1.25,1.25,1.25,0.0,0.0,0.0
832,0.00011651588320091833,0.00011614807954174466,3.678040783938741e-07,1.25,1.25,1.25,0.0,0.0,0.0
833,0.00011642748540907633,0.00011606928601395338,3.5819945480852767e-07,1.25,1.25,1.25,0.0,0.0,0.0
834,0.00011649397056316957,0.00011612743001023773,3.6654009107905947e-07,1.25,1.25,1.25,0.0,0.0,0.0
835,0.0001164792753115762,0.00011612630951276514,3.529659792889106e-07,1.25,1.25,1.25,0.0,0.0,0.0
836,0.00011640822158369702,0.00011605088329815771,3.5733747552058046e-07,1.25,1.25,1.25,0.0,0.0,0.0
837,0.00011640884004009422,0.0001160535503004212,3.5529037205606074e-07,1.25,1.25,1.25,0.0,0.0,0.0
838,0.00011640436168818269,0.00011605728577706032,3.4707520626398034e-07,1.25,1.25,1.25,0.0,0.0,0.0
839,0.0001166495476354612,0.00011630948138190434,3.400658997065875e-07,1.25,1.25,1.25,0.0,0.0,0.0
840,0.00011655993766908068,0.00011620124205364845,3.5869536247901123e-07,1.25,1.25,1.25,0.0,0.0,0.0
841,0.00011642567515082191,0.00011607120904955082,3.544658284226898e-07,1.25,1.25,1.25,0.0,0.0,0.0
842,0.0001163824403192848,0.00011601126279856545,3.7117803799446845e-07,1.25,1.25,1.25,0.0,0.0,0.0
843,0.00011655270100163762,0.00011618988319241907,3.6281820996464377e-07,1.25,1.25,1.25,0.0,0.0,0.0
844,0.00011666536229313352,0.00011629579166765325,3.69570371105965e-07,1.25,1.25,1.25,0.0,0.0,0.0
845,0.00011650948617898393,0.00011615497642196715,3.545102885027518e-07,1.25,1.25,1.25,0.0,0.0,0.0
846,0.0001165151934401365,0.00011616748379310593,3.477094722370566e-07,1.25,1.25,1.25,0.0,0.0,0.0
847,0.00011643206416920294,0.00011609019966272172,3.4186412420922354e-07,1.25,1.25,1.25,0.0,0.0,0.0
848,0.00011649810876406264,0.00011615275325311813,3.4535571700189396e-07,1.25,1.25,1.25,0.0,0.0,0.0
849,0.00011655948219413403,0.00011621094854490366,3.485339007625043e-07,1.25,1.25,1.25,0.0,0.0,0.0
850,0.00011631311281234957,0.0001159624142019311,3.506990026380663e-07,1.25,1.25,1.25,0.0,0.0,0.0
851,0.0001164020191936288,0.00011605651961872354,3.4549989322840704e-07,1.25,1.25,1.25,0.0,0.0,0.0
852,0.00011643820544122718,0.00011610753608692903,3.3066921361069036e-07,1.25,1.25,1.25,0.0,0.0,0.0
853,0.00011642219142231625,0.00011607888591242954,3.4330555251926855e-07,1.25,1.25,1.25,0.0,0.0,0.0
854,0.00011634932052402291,0.00011601121805142612,3.381024015425282e-07,1.25,1.25,1.25,0.0,0.0,0.0
855,0.00011643913130683358,0.0001161000349384267,3.3909605150483913e-07,1.25,1.25,1.25,0.0,0.0,0.0
856,0.00011634895163297188,0.00011602035592659377,3.2859598064760576e-07,1.25,1.25,1.25,0.0,0.0,0.0
857,0.00011644818951026537,0.00011612142261583359,3.267674216544947e-07,1.25,1.25,1.25,0.0,0.0,0.0
858,0.0001164720957604004,0.00011614990835369099,3.221878060344352e-07,1.25,1.25,1.25,0.0,0.0,0.0
859,0.0001164909223007271,0.00011616049196163658,3.304305380424921e-07,1.25,1.25,1.25,0.0,0.0,0.0
860,0.00011626970663201064,0.00011593445597100072,3.352507206955124e-07,1.25,1.25,1.25,0.0,0.0,0.0
861,0.00011638143660093192,0.00011605317740759347,3.2825859079821386e-07,1.25,1.25,1.25,0.0,0.0,0.0
862,0.00011645322520053014,0.00011613318893068935,3.200358392518865e-07,1.25,1.25,1.25,0.0,0.0,0.0
863,0.00011631582892732695,0.00011597773773246445,3.380920446716118e-07,1.25,1.25,1.25,0.0,0.0,0.0
864,0.00011639797157840804,0.0001160643543698825,3.336175751655901e-07,1.25,1.25,1.25,0.0,0.0,0.0
865,0.00011638998075795826,0.0001160585496108979,3.3143104758437405e-07,1.25,1.25,1.25,0.0,0.0,0.0
866,0.0001163700784672983,0.00011603753991948907,3.3253827353973974e-07,1.25,1.25,1.25,0.0,0.0,0.0
867,0.00011637114293989725,0.00011604396167967934,3.271803024063047e-07,1.25,1.25,1.25,0.0,0.0,0.0
868,0.00011642150348052382,0.00011609514403971843,3.263591835889201e-07,1.25,1.25,1.25,0.0,0.0,0.0
869,0.00011651167842501309,0.00011619411743595265,3.175610416406016e-07,1.25,1.25,1.25,0.0,0.0,0.0
870,0.00011633719586825463,0.00011601434089243412,3.2285497013617715e-07,1.25,1.25,1.25,0.0,0.0,0.0
871,0.00011638210926321336,0.00011606025291257537,3.2185531466666363e-07,1.25,1.25,1.25,0.0,0.0,0.0
872,0.00011646174680208787,0.00011613789793045726,3.2384871246904367e-07,1.25,1.25,1.25,0.0,0.0,0.0
873,0.00011647234823612962,0.00011615243565756827,3.1991256861374494e-07,1.25,1.25,1.25,0.0,0.0,0.0
874,0.00011636981507763266,0.0001160538573458325,3.1595779148574366e-07,1.25,1.25,1.25,0.0,0.0,0.0
875,0.00011645361155387945,0.00011613339775067289,3.2021327314168955e-07,1.25,1.25,1.25,0.0,0.0,0.0
876,0.00011644373698800336,0.00011611947775236331,3.2425988223394596e-07,1.25,1.25,1.25,0.0,0.0,0.0
877,0.00011644836595223751,0.00011613032693276182,3.180391715318365e-07,1.25,1.25,1.25,0.0,0.0,0.0
878,0.0001164453809906263,0.00011611953377723693,3.2584764824150626e-07,1.25,1.25,1.25,0.0,0.0,0.0
879,0.00011645172380667646,0.00011612600828811993,3.2571534944736415e-07,1.25,1.25,1.25,0.0,0.0,0.0
880,0.00011637142706604209,0.00011605620748014189,3.1521970100811814e-07,1.25,1.25,1.25,0.0,0.0,0.0
881,0.00011625397382886149,0.0001159375868155621,3.1638784889764795e-07,1.25,1.25,1.25,0.0,0.0,0.0
882,0.00011639025360636879,0.00011607575543166604,3.1449775974579095e-07,1.25,1.25,1.25,0.0,0.0,0.0
883,0.00011628943284449633,0.00011598029341257643,3.091397886123559e-07,1.25,1.25,1.25,0.0,0.0,0.0
884,0.0001162844830105314,0.00011597448865359183,3.0999387519159426e-07,1.25,1.25,1.25,0.0,0.0,0.0
885,0.00011637751849775668,0.00011606664811552037,3.1087039360500056e-07,1.25,1.25,1.25,0.0,0.0,0.0
886,0.000116344029083848,0.00011603273997025098,3.1128953423831265e-07,1.25,1.25,1.25,0.0,0.0,0.0
887,0.00011634475304163061,0.00011604099854594097,3.037540409422945e-07,1.25,1.25,1.25,0.0,0.0,0.0
888,0.00011638462201517541,0.0001160734685981879,3.111538987354834e-07,1.25,1.25,1.25,0.0,0.0,0.0
889,0.00011634590628091246,0.00011603079474298283,3.151112139221368e-07,1.25,1.25,1.25,0.0,0.0,0.0
890,0.00011644412261375691,0.00011612638882070314,3.1773323314610027e-07,1.25,1.25,1.25,0.0,0.0,0.0
891,0.0001164196160971187,0.00011610290821408852,3.1670823688045855e-07,1.25,1.25,1.25,0.0,0.0,0.0
892,0.00011631953566393349,0.00011600265388551634,3.1688120998296655e-07,1.25,1.25,1.25,0.0,0.0,0.0
893,0.00011622094534686766,0.00011591485163080506,3.060936407450754e-07,1.25,1.25,1.25,0.0,0.0,0.0
894,0.00011634225957095623,0.00011603816237766295,3.040974064560942e-07,1.25,1.25,1.25,0.0,0.0,0.0
895,0.00011634527691057883,0.0001160412979515968,3.0397945920412895e-07,1.25,1.25,1.25,0.0,0.0,0.0
896,0.00011632379064394627,0.00011602526683418546,2.9852412808395457e-07,1.25,1.25,1.25,0.0,0.0,0.0
897,0.00011627567910181824,0.00011597137272474356,3.0430641118073254e-07,1.25,1.25,1.25,0.0,0.0,0.0
898,0.00011632291934802197,0.00011602336999203545,2.9954923945751944e-07,1.25,1.25,1.25,0.0,0.0,0.0
899,0.00011637576899374835,0.00011606573207245674,3.100369411868087e-07,1.25,1.25,1.25,0.0,0.0,0.0
900,0.00011627601998043247,0.00011597476332099177,3.0125727192853444e-07,1.25,1.25,1.25,0.0,0.0,0.0
901,0.00011620810437307227,0.00011589969581109472,3.084090280935925e-07,1.25,1.25,1.25,0.0,0.0,0.0
902,0.00011640164120763075,0.00011610203546297271,2.99605048326157e-07,1.25,1.25,1.25,0.0,0.0,0.0
903,0.00011622589081525803,0.00011591180991672445,3.1408093832396843e-07,1.25,1.25,1.25,0.0,0.0,0.0
904,0.00011622698766586837,0.00011591254115046467,3.144461672377474e-07,1.25,1.25,1.25,0.0,0.0,0.0
905,0.0001163086653832579,0.0001160054627689533,3.03202371298994e-07,1.25,1.25,1.25,0.0,0.0,0.0
906,0.00011622993952187244,0.00011592934133659582,3.005980829584587e-07,1.25,1.25,1.25,0.0,0.0,0.0
907,0.00011631921261141542,0.00011601969381445088,2.99518750068728e-07,1.25,1.25,1.25,0.0,0.0,0.0
908,0.00011646169259620365,0.00011614878276304808,3.129101386889488e-07,1.25,1.25,1.25,0.0,0.0,0.0
909,0.0001163341319625033,0.00011603271377680358,3.014179057458932e-07,1.25,1.25,1.25,0.0,0.0,0.0
910,0.0001161704698461108,0.00011586427863221615,3.061911641566439e-07,1.25,1.25,1.25,0.0,0.0,0.0
911,0.00011621475387073588,0.00011592033079068642,2.944229294143952e-07,1.25,1.25,1.25,0.0,0.0,0.0
912,0.00011621721496339888,0.0001159128914878238,3.0432359636733964e-07,1.25,1.25,1.25,0.0,0.0,0.0
913,0.00011647185856418218,0.00011617361960816197,2.9823902139014533e-07,1.25,1.25,1.25,0.0,0.0,0.0
914,0.00011632514688244555,0.00011601685109781101,3.082953398347854e-07,1.25,1.25,1.25,0.0,0.0,0.0
915,0.0001164147808594862,0.00011610399451456033,3.1078589444177853e-07,1.25,1.25,1.25,0.0,0.0,0.0
916,0.0001162511562142754,0.00011595778996706941,2.933659047243964e-07,1.25,1.25,1.25,0.0,0.0,0.0
917,0.0001163424243713962,0.0001160451676696539,2.9725713801553866e-07,1.25,1.25,1.25,0.0,0.0,0.0
918,0.00011624916260188911,0.0001159506464318838,2.985163078506048e-07,1.25,1.25,1.25,0.0,0.0,0.0
919,0.00011623206955846399,0.00011593423514568712,2.978345804649507e-07,1.25,1.25,1.25,0.0,0.0,0.0
920,0.00011633363064902368,0.000116038555643172,2.95074855216626e-07,1.25,1.25,1.25,0.0,0.0,0.0
921,0.00011624255057540722,0.0001159446022938937,2.979485415721683e-07,1.25,1.25,1.25,0.0,0.0,0.0
922,0.00011619399119808805,0.00011589635796553921,2.976333163928757e-07,1.25,1.25,1.25,0.0,0.0,0.0
923,0.00011634255715762266,0.0001160484433057718,2.9411432080905795e-07,1.25,1.25,1.25,0.0,0.0,0.0
924,0.00011622126185102388,0.00011593253911996726,2.8872206740970797e-07,1.25,1.25,1.25,0.0,0.0,0.0
925,0.00011630738408712205,0.00011601539699768182,2.9198646132044816e-07,1.25,1.25,1.25,0.0,0.0,0.0
926,0.00011635726077656728,0.00011606869957176968,2.88561444961033e-07,1.25,1.25,1.25,0.0,0.0,0.0
927,0.00011622813253779896,0.00011594199277169537,2.861400929532465e-07,1.25,1.25,1.25,0.0,0.0,0.0
928,0.00011633338654064574,0.00011603810817177873,2.9527715952326614e-07,1.25,1.25,1.25,0.0,0.0,0.0
929,0.00011633508656814229,0.0001160419578809524,2.9312867013686625e-07,1.25,1.25,1.25,0.0,0.0,0.0
930,0.00011625919396465178,0.00011596918411669322,2.900105272374276e-07,1.25,1.25,1.25,0.0,0.0,0.0
931,0.00011625923361862079,0.00011597170087043195,2.875325520790284e-07,1.25,1.25,1.25,0.0,0.0,0.0
932,0.00011616361043707002,0.00011587663429963868,2.869772075086985e-07,1.25,1.25,1.25,0.0,0.0,0.0
933,0.00011633379581326153,0.00011605061554291752,2.8318072935462625e-07,1.25,1.25,1.25,0.0,0.0,0.0
934,0.00011628540378296747,0.00011600332509260624,2.8207779578792724e-07,1.25,1.25,1.25,0.0,0.0,0.0
935,0.00011617518030107021,0.0001158900329755852,2.8514738090734684e-07,1.25,1.25,1.25,0.0,0.0,0.0
936,0.00011626550840446726,0.00011598250348470174,2.8300435417349945e-07,1.25,1.25,1.25,0.0,0.0,0.0
937,0.00011631063935055864,0.00011602262748056091,2.880116227288454e-07,1.25,1.25,1.25,0.0,0.0,0.0
938,0.00011622582751442678,0.00011594614334171638,2.7968387570354027e-07,1.25,1.25,1.25,0.0,0.0,0.0
939,0.0001162944572570268,0.00011600834877754096,2.8610791105165843e-07,1.25,1.25,1.25,0.0,0.0,0.0
940,0.0001162581113021588,0.00011597423108469229,2.838799275650672e-07,1.25,1.25,1.25,0.0,0.0,0.0
941,0.00011619439865171444,0.0001159062023361912,2.881962743117583e-07,1.25,1.25,1.25,0.0,0.0,0.0
942,0.00011635662776825484,0.00011606606713030488,2.905602023872689e-07,1.25,1.25,1.25,0.0,0.0,0.0
943,0.00011627103158389218,0.00011598195196711458,2.8907938656175245e-07,1.25,1.25,1.25,0.0,0.0,0.0
944,0.00011642446588666644,0.00011613846036198083,2.8600601567063675e-07,1.25,1.25,1.25,0.0,0.0,0.0
945,0.00011619550532486756,0.0001159107112471247,2.8479417579774235e-07,1.25,1.25,1.25,0.0,0.0,0.0
946,0.00011630703993432689,0.00011601779842749239,2.89241903317361e-07,1.25,1.25,1.25,0.0,0.0,0.0
947,0.00011616587908065412,0.00011588276174734347,2.8311744273423754e-07,1.25,1.25,1.25,0.0,0.0,0.0
948,0.000116178703319747,0.00011589821733650751,2.8048636124822224e-07,1.25,1.25,1.25,0.0,0.0,0.0
949,0.00011626777959463652,0.000115989840196562,2.779396851337879e-07,1.25,1.25,1.25,0.0,0.0,0.0
950,0.00011623107675404754,0.00011595418109209277,2.7689539905395577e-07,1.25,1.25,1.25,0.0,0.0,0.0
951,0.00011610285000642761,0.00011582332554098685,2.795248434495079e-07,1.25,1.25,1.25,0.0,0.0,0.0
952,0.00011625195038504899,0.00011597439370234497,2.775570820290341e-07,1.25,1.25,1.25,0.0,0.0,0.0
953,0.00011618506105151027,0.00011590226677071769,2.827937422011928e-07,1.25,1.25,1.25,0.0,0.0,0.0
954,0.0001161761101684533,0.00011589294008444995,2.831705614880775e-07,1.25,1.25,1.25,0.0,0.0,0.0
955,0.00011626814448391087,0.00011598485543800053,2.832897337157192e-07,1.25,1.25,1.25,0.0,0.0,0.0
956,0.00011627496751316357,0.00011598530727496836,2.896601799307064e-07,1.25,1.25,1.25,0.0,0.0,0.0
957,0.00011635126575129106,0.00011607006235863082,2.812031603127707e-07,1.25,1.25,1.25,0.0,0.0,0.0
958,0.00011622302044997924,0.00011594651768973563,2.765034679441669e-07,1.25,1.25,1.25,0.0,0.0,0.0
959,0.00011636137751338537,0.00011608189815888181,2.794788969140427e-07,1.25,1.25,1.25,0.0,0.0,0.0
960,0.00011633940011961386,0.0001160584328317782,2.8096769852936634e-07,1.25,1.25,1.25,0.0,0.0,0.0
961,0.00011629992513917387,0.0001160240892204456,2.7583524797591963e-07,1.25,1.25,1.25,0.0,0.0,0.0
962,0.00011624758080870378,0.000115968318641535,2.792619213209946e-07,1.25,1.25,1.25,0.0,0.0,0.0
963,0.00011619803044595755,0.00011592169357754756,2.763366367730669e-07,1.25,1.25,1.25,0.0,0.0,0.0
964,0.00011616695155680645,0.00011589169589569792,2.752554465246249e-07,1.25,1.25,1.25,0.0,0.0,0.0
965,0.00011618239259405527,0.00011589458263188135,2.878104197634457e-07,1.25,1.25,1.25,0.0,0.0,0.0
966,0.00011608255408646073,0.00011580176105780992,2.807931437587285e-07,1.25,1.25,1.25,0.0,0.0,0.0
967,0.00011625246588664595,0.00011596701297094114,2.8545315586825384e-07,1.25,1.25,1.25,0.0,0.0,0.0
968,0.00011617661693890114,0.00011589680289034732,2.7981395831488955e-07,1.25,1.25,1.25,0.0,0.0,0.0
969,0.00011628674365056213,0.00011600815305428114,2.785905380164877e-07,1.25,1.25,1.25,0.0,0.0,0.0
970,0.00011619660654105246,0.00011592240771278739,2.741979798770444e-07,1.25,1.25,1.25,0.0,0.0,0.0
