sample_id,history_len,target_sid,target_rank,exact_hit,prefix_hit,first_err_pos,legal_top20
474,0,"[9, 43, 20, 0]",-1,0,0,0,1
475,0,"[11, 116, 138, 0]",-1,0,0,0,1
476,0,"[50, 125, 11, 0]",-1,0,0,0,1
477,0,"[18, 27, 92, 0]",-1,0,0,0,1
478,0,"[13, 122, 97, 0]",-1,0,0,0,1
479,0,"[61, 102, 36, 0]",-1,0,0,0,1
480,0,"[11, 42, 85, 0]",-1,0,0,0,1
481,0,"[43, 109, 113, 0]",-1,0,0,0,1
482,0,"[33, 98, 51, 0]",-1,0,0,0,1
483,0,"[8, 50, 163, 0]",-1,0,0,0,1
484,0,"[51, 92, 93, 0]",-1,0,0,0,1
485,0,"[16, 35, 3, 0]",-1,0,0,0,1
486,0,"[13, 46, 112, 0]",-1,0,0,0,1
487,0,"[11, 10, 169, 0]",-1,0,0,0,1
488,0,"[30, 113, 187, 0]",-1,0,0,0,1
489,0,"[23, 115, 36, 0]",-1,0,0,0,1
490,0,"[53, 68, 180, 0]",-1,0,0,0,1
491,0,"[24, 37, 9, 0]",-1,0,0,0,1
492,0,"[24, 82, 243, 0]",-1,0,0,0,1
493,0,"[48, 5, 100, 0]",-1,0,0,0,1
494,0,"[9, 61, 131, 0]",-1,0,0,0,1
495,0,"[14, 53, 101, 0]",-1,0,0,0,1
496,0,"[48, 55, 90, 0]",-1,0,0,0,1
497,0,"[29, 57, 24, 0]",-1,0,0,0,1
498,0,"[3, 58, 88, 0]",-1,0,0,0,1
499,0,"[20, 52, 175, 0]",-1,0,0,0,1
500,0,"[23, 73, 229, 0]",-1,0,0,0,1
501,0,"[44, 8, 193, 0]",-1,0,0,0,1
502,0,"[20, 52, 195, 0]",-1,0,0,0,1
503,0,"[34, 48, 6, 0]",-1,0,0,0,1
504,0,"[38, 74, 2, 0]",-1,0,0,0,1
505,0,"[38, 85, 94, 0]",-1,0,0,0,1
506,0,"[35, 5, 63, 0]",-1,0,0,0,1
507,0,"[35, 5, 63, 0]",-1,0,0,0,1
508,0,"[59, 72, 117, 0]",-1,0,0,0,1
509,0,"[48, 9, 81, 0]",-1,0,0,0,1
510,0,"[49, 81, 81, 0]",-1,0,0,0,1
511,0,"[51, 45, 184, 0]",-1,0,0,0,1
512,0,"[2, 75, 220, 0]",-1,0,0,0,1
513,0,"[17, 15, 125, 0]",-1,0,0,0,1
514,0,"[8, 88, 154, 0]",-1,0,0,0,1
515,0,"[49, 82, 163, 0]",-1,0,0,0,1
516,0,"[38, 84, 192, 0]",-1,0,0,0,1
517,0,"[16, 18, 134, 0]",-1,0,0,0,1
518,0,"[23, 124, 255, 0]",-1,0,0,0,1
519,0,"[3, 38, 112, 0]",-1,0,0,0,1
520,0,"[46, 116, 73, 0]",-1,0,0,0,1
521,0,"[37, 109, 161, 0]",-1,0,0,0,1
522,0,"[26, 62, 204, 0]",-1,0,0,0,1
523,0,"[52, 75, 145, 0]",-1,0,0,0,1
524,0,"[0, 88, 241, 0]",-1,0,0,1,1
525,0,"[53, 116, 175, 0]",-1,0,0,0,1
526,0,"[4, 90, 172, 0]",-1,0,0,0,1
527,0,"[6, 85, 202, 0]",-1,0,0,0,1
528,0,"[23, 122, 28, 0]",-1,0,0,0,1
529,0,"[17, 76, 73, 0]",-1,0,0,0,1
530,0,"[28, 110, 135, 0]",-1,0,0,0,1
531,0,"[48, 89, 96, 0]",-1,0,0,0,1
532,0,"[13, 102, 220, 0]",-1,0,0,0,1
533,0,"[4, 46, 59, 0]",-1,0,0,0,1
534,0,"[41, 114, 230, 0]",-1,0,0,0,1
535,0,"[63, 10, 156, 0]",-1,0,0,0,1
536,0,"[50, 106, 69, 0]",-1,0,0,0,1
537,0,"[4, 92, 51, 0]",-1,0,0,0,1
538,0,"[50, 93, 194, 0]",-1,0,0,0,1
539,0,"[46, 124, 150, 0]",-1,0,0,0,1
540,0,"[12, 0, 102, 0]",-1,0,0,0,1
541,0,"[62, 62, 89, 0]",-1,0,0,0,1
542,0,"[35, 44, 196, 0]",-1,0,0,0,1
543,0,"[52, 104, 92, 0]",-1,0,0,0,1
544,0,"[7, 116, 131, 0]",-1,0,0,0,1
545,0,"[43, 61, 86, 0]",-1,0,0,0,1
546,0,"[14, 60, 169, 0]",-1,0,0,0,1
547,0,"[9, 64, 106, 0]",-1,0,0,0,1
548,0,"[30, 44, 240, 0]",-1,0,0,0,1
549,0,"[38, 35, 220, 0]",-1,0,0,0,1
550,0,"[31, 25, 145, 0]",-1,0,0,0,1
551,0,"[24, 29, 236, 0]",-1,0,0,0,1
552,0,"[54, 123, 228, 0]",-1,0,0,0,1
553,0,"[4, 84, 210, 0]",-1,0,0,0,1
554,0,"[18, 17, 189, 0]",-1,0,0,0,1
555,0,"[17, 2, 226, 0]",-1,0,0,0,1
556,0,"[58, 116, 99, 0]",-1,0,0,0,1
557,0,"[13, 91, 10, 0]",-1,0,0,0,1
558,0,"[13, 90, 41, 0]",-1,0,0,0,1
559,0,"[44, 43, 114, 0]",-1,0,0,0,1
560,0,"[26, 103, 99, 0]",-1,0,0,0,1
561,0,"[38, 99, 106, 0]",-1,0,0,0,1
562,0,"[24, 98, 201, 0]",-1,0,0,0,1
563,0,"[52, 1, 148, 0]",-1,0,0,0,1
564,0,"[18, 73, 47, 0]",-1,0,0,0,1
565,0,"[48, 17, 117, 0]",-1,0,0,0,1
566,0,"[33, 72, 46, 0]",-1,0,0,0,1
567,0,"[10, 19, 145, 0]",-1,0,0,0,1
568,0,"[16, 19, 83, 0]",-1,0,0,0,1
569,0,"[14, 53, 101, 0]",-1,0,0,0,1
570,0,"[62, 111, 123, 0]",-1,0,0,0,1
571,0,"[60, 102, 245, 0]",-1,0,0,0,1
572,0,"[48, 62, 100, 0]",-1,0,0,0,1
573,0,"[26, 3, 105, 0]",-1,0,0,0,1
574,0,"[61, 108, 250, 0]",-1,0,0,0,1
575,0,"[56, 107, 12, 0]",-1,0,0,0,1
576,0,"[63, 90, 107, 0]",-1,0,0,0,1
577,0,"[52, 14, 186, 0]",-1,0,0,0,1
578,0,"[7, 14, 27, 0]",-1,0,0,0,1
579,0,"[16, 100, 162, 0]",-1,0,0,0,1
580,0,"[5, 60, 92, 0]",-1,0,0,0,1
581,0,"[4, 68, 134, 0]",-1,0,0,0,1
582,0,"[55, 83, 255, 0]",-1,0,0,0,1
583,0,"[4, 19, 233, 0]",-1,0,0,0,1
584,0,"[7, 101, 156, 0]",-1,0,0,0,1
585,0,"[20, 68, 116, 0]",-1,0,0,0,1
586,0,"[4, 58, 3, 0]",-1,0,0,0,1
587,0,"[5, 6, 181, 0]",-1,0,0,0,1
588,0,"[52, 1, 148, 0]",-1,0,0,0,1
589,0,"[60, 11, 5, 0]",-1,0,0,0,1
590,0,"[16, 19, 13, 0]",-1,0,0,0,1
591,0,"[19, 103, 91, 0]",-1,0,0,0,1
592,0,"[13, 46, 112, 0]",-1,0,0,0,1
593,0,"[57, 125, 105, 0]",-1,0,0,0,1
594,0,"[58, 59, 225, 0]",-1,0,0,0,1
595,0,"[9, 31, 170, 0]",-1,0,0,0,1
596,0,"[16, 102, 36, 0]",-1,0,0,0,1
597,0,"[10, 68, 136, 0]",-1,0,0,0,1
598,0,"[33, 59, 90, 0]",-1,0,0,0,1
599,0,"[9, 18, 107, 0]",-1,0,0,0,1
600,0,"[45, 111, 227, 0]",-1,0,0,0,1
601,0,"[42, 25, 14, 0]",-1,0,0,0,1
602,0,"[37, 53, 193, 0]",-1,0,0,0,1
603,0,"[12, 83, 69, 0]",-1,0,0,0,1
604,0,"[20, 52, 195, 0]",-1,0,0,0,1
605,0,"[39, 114, 200, 0]",-1,0,0,0,1
606,0,"[7, 109, 191, 0]",-1,0,0,0,1
607,0,"[59, 66, 204, 0]",-1,0,0,0,1
608,0,"[9, 63, 232, 1]",-1,0,0,0,1
609,0,"[49, 64, 177, 0]",-1,0,0,0,1
610,0,"[20, 100, 149, 0]",-1,0,0,0,1
611,0,"[46, 55, 53, 0]",-1,0,0,0,1
612,0,"[4, 46, 59, 0]",-1,0,0,0,1
613,0,"[16, 76, 23, 0]",-1,0,0,0,1
614,0,"[38, 109, 184, 0]",-1,0,0,0,1
615,0,"[22, 61, 252, 0]",-1,0,0,0,1
616,0,"[9, 32, 177, 0]",-1,0,0,0,1
617,0,"[58, 109, 148, 0]",-1,0,0,0,1
618,0,"[0, 88, 241, 0]",-1,0,0,1,1
619,0,"[14, 18, 54, 0]",-1,0,0,0,1
620,0,"[41, 59, 196, 0]",-1,0,0,0,1
621,0,"[16, 52, 105, 0]",-1,0,0,0,1
622,0,"[9, 83, 168, 0]",-1,0,0,0,1
623,0,"[4, 85, 238, 0]",-1,0,0,0,1
624,0,"[53, 73, 97, 0]",-1,0,0,0,1
625,0,"[8, 50, 163, 0]",-1,0,0,0,1
626,0,"[62, 23, 190, 0]",-1,0,0,0,1
627,0,"[32, 51, 70, 0]",-1,0,0,0,1
628,0,"[13, 126, 44, 0]",-1,0,0,0,1
629,0,"[55, 105, 236, 0]",-1,0,0,0,1
630,0,"[58, 78, 128, 0]",-1,0,0,0,1
631,0,"[43, 75, 165, 0]",-1,0,0,0,1
632,0,"[43, 26, 253, 0]",-1,0,0,0,1
633,0,"[39, 103, 137, 0]",-1,0,0,0,1
634,0,"[8, 3, 191, 0]",-1,0,0,0,1
635,0,"[56, 40, 94, 0]",-1,0,0,0,1
636,0,"[44, 75, 244, 0]",-1,0,0,0,1
637,0,"[46, 85, 1, 0]",-1,0,0,0,1
638,0,"[33, 43, 19, 1]",-1,0,0,0,1
639,0,"[28, 69, 99, 0]",-1,0,0,0,1
640,0,"[9, 101, 165, 0]",-1,0,0,0,1
641,0,"[1, 84, 51, 0]",-1,0,0,0,1
642,0,"[28, 24, 78, 0]",-1,0,0,0,1
643,0,"[43, 59, 86, 0]",-1,0,0,0,1
644,0,"[1, 123, 38, 0]",-1,0,0,0,1
645,0,"[9, 11, 175, 0]",-1,0,0,0,1
646,0,"[36, 120, 38, 0]",-1,0,0,0,1
647,0,"[20, 41, 16, 0]",-1,0,0,0,1
648,0,"[38, 85, 94, 0]",-1,0,0,0,1
649,0,"[35, 36, 255, 0]",-1,0,0,0,1
650,0,"[1, 29, 35, 0]",-1,0,0,0,1
651,0,"[38, 118, 106, 0]",-1,0,0,0,1
652,0,"[9, 60, 168, 0]",-1,0,0,0,1
653,0,"[56, 76, 191, 0]",-1,0,0,0,1
654,0,"[13, 17, 198, 0]",-1,0,0,0,1
655,0,"[14, 53, 101, 0]",-1,0,0,0,1
656,0,"[1, 1, 254, 0]",-1,0,0,0,1
657,0,"[59, 124, 226, 0]",-1,0,0,0,1
658,0,"[7, 77, 240, 0]",-1,0,0,0,1
659,0,"[19, 89, 94, 0]",-1,0,0,0,1
660,0,"[4, 92, 17, 0]",-1,0,0,0,1
661,0,"[13, 94, 160, 0]",-1,0,0,0,1
662,0,"[52, 6, 150, 0]",-1,0,0,0,1
663,0,"[45, 77, 143, 0]",-1,0,0,0,1
664,0,"[19, 78, 114, 0]",-1,0,0,0,1
665,0,"[56, 10, 132, 0]",-1,0,0,0,1
666,0,"[49, 111, 25, 0]",-1,0,0,0,1
667,0,"[5, 44, 24, 0]",-1,0,0,0,1
668,0,"[9, 18, 107, 0]",-1,0,0,0,1
669,0,"[50, 87, 138, 0]",-1,0,0,0,1
670,0,"[15, 34, 43, 0]",-1,0,0,0,1
671,0,"[10, 95, 40, 0]",-1,0,0,0,1
672,0,"[4, 20, 130, 0]",-1,0,0,0,1
673,0,"[8, 103, 240, 0]",-1,0,0,0,1
674,0,"[25, 17, 219, 0]",-1,0,0,0,1
675,0,"[43, 20, 78, 0]",-1,0,0,0,1
676,0,"[25, 85, 13, 0]",-1,0,0,0,1
677,0,"[56, 55, 97, 0]",-1,0,0,0,1
678,0,"[43, 103, 66, 0]",-1,0,0,0,1
679,0,"[42, 25, 14, 0]",-1,0,0,0,1
680,0,"[16, 32, 143, 0]",-1,0,0,0,1
681,0,"[43, 89, 227, 0]",-1,0,0,0,1
682,0,"[3, 10, 193, 0]",-1,0,0,0,1
683,0,"[59, 8, 44, 0]",-1,0,0,0,1
684,0,"[28, 27, 9, 0]",-1,0,0,0,1
685,0,"[61, 50, 117, 0]",-1,0,0,0,1
686,0,"[32, 95, 174, 0]",-1,0,0,0,1
687,0,"[38, 84, 192, 0]",-1,0,0,0,1
688,0,"[58, 61, 145, 0]",-1,0,0,0,1
689,0,"[33, 31, 98, 0]",-1,0,0,0,1
690,0,"[1, 123, 38, 0]",-1,0,0,0,1
691,0,"[10, 61, 64, 0]",-1,0,0,0,1
692,0,"[46, 47, 150, 0]",-1,0,0,0,1
693,0,"[42, 101, 48, 0]",-1,0,0,0,1
694,0,"[5, 9, 222, 0]",-1,0,0,0,1
695,0,"[12, 68, 62, 0]",-1,0,0,0,1
696,0,"[4, 20, 130, 0]",-1,0,0,0,1
697,0,"[0, 4, 95, 0]",-1,0,0,1,1
698,0,"[41, 112, 158, 0]",-1,0,0,0,1
699,0,"[13, 104, 238, 0]",-1,0,0,0,1
700,0,"[10, 4, 201, 0]",-1,0,0,0,1
701,0,"[8, 35, 54, 0]",-1,0,0,0,1
702,0,"[59, 72, 2, 0]",-1,0,0,0,1
703,0,"[33, 86, 48, 0]",-1,0,0,0,1
704,0,"[34, 110, 35, 0]",-1,0,0,0,1
705,0,"[34, 92, 12, 0]",-1,0,0,0,1
706,0,"[29, 38, 58, 0]",-1,0,0,0,1
707,0,"[35, 54, 47, 0]",-1,0,0,0,1
708,0,"[59, 28, 223, 0]",-1,0,0,0,1
709,0,"[10, 31, 204, 0]",-1,0,0,0,1
710,0,"[1, 40, 134, 0]",-1,0,0,0,1
711,0,"[33, 86, 48, 0]",-1,0,0,0,1
712,0,"[53, 69, 191, 0]",-1,0,0,0,1
713,0,"[56, 8, 11, 0]",-1,0,0,0,1
714,0,"[20, 52, 68, 0]",-1,0,0,0,1
715,0,"[23, 80, 188, 0]",-1,0,0,0,1
716,0,"[53, 33, 213, 0]",-1,0,0,0,1
717,0,"[9, 89, 196, 0]",-1,0,0,0,1
718,0,"[61, 92, 186, 0]",-1,0,0,0,1
719,0,"[18, 79, 205, 0]",-1,0,0,0,1
720,0,"[52, 71, 33, 0]",-1,0,0,0,1
721,0,"[56, 89, 206, 0]",-1,0,0,0,1
722,0,"[42, 87, 46, 0]",-1,0,0,0,1
723,0,"[9, 26, 19, 0]",-1,0,0,0,1
724,0,"[51, 61, 62, 0]",-1,0,0,0,1
725,0,"[12, 0, 102, 0]",-1,0,0,0,1
726,0,"[20, 52, 195, 0]",-1,0,0,0,1
727,0,"[12, 123, 4, 0]",-1,0,0,0,1
728,0,"[16, 100, 123, 0]",-1,0,0,0,1
729,0,"[36, 60, 188, 0]",-1,0,0,0,1
730,0,"[49, 78, 16, 0]",-1,0,0,0,1
731,0,"[61, 108, 117, 0]",-1,0,0,0,1
732,0,"[33, 9, 17, 0]",-1,0,0,0,1
733,0,"[49, 113, 214, 0]",-1,0,0,0,1
734,0,"[3, 54, 230, 0]",-1,0,0,0,1
735,0,"[3, 89, 197, 0]",-1,0,0,0,1
736,0,"[30, 27, 218, 0]",-1,0,0,0,1
737,0,"[30, 113, 187, 0]",-1,0,0,0,1
738,0,"[63, 93, 245, 0]",-1,0,0,0,1
739,0,"[7, 26, 175, 0]",-1,0,0,0,1
740,0,"[16, 36, 75, 0]",-1,0,0,0,1
741,0,"[58, 102, 244, 0]",-1,0,0,0,1
742,0,"[52, 88, 169, 0]",-1,0,0,0,1
743,0,"[32, 31, 145, 0]",-1,0,0,0,1
744,0,"[2, 25, 99, 0]",-1,0,0,0,1
745,0,"[49, 63, 150, 0]",-1,0,0,0,1
746,0,"[38, 119, 67, 0]",-1,0,0,0,1
747,0,"[55, 118, 60, 0]",-1,0,0,0,1
748,0,"[61, 21, 233, 0]",-1,0,0,0,1
749,0,"[48, 4, 204, 0]",-1,0,0,0,1
750,0,"[5, 102, 111, 0]",-1,0,0,0,1
751,0,"[9, 45, 144, 0]",-1,0,0,0,1
752,0,"[42, 12, 85, 0]",-1,0,0,0,1
753,0,"[30, 34, 211, 0]",-1,0,0,0,1
754,0,"[50, 76, 102, 0]",-1,0,0,0,1
755,0,"[38, 60, 195, 0]",-1,0,0,0,1
756,0,"[52, 38, 10, 0]",-1,0,0,0,1
757,0,"[26, 78, 114, 0]",-1,0,0,0,1
758,0,"[13, 46, 112, 0]",-1,0,0,0,1
759,0,"[35, 92, 11, 0]",-1,0,0,0,1
760,0,"[1, 112, 63, 0]",-1,0,0,0,1
761,0,"[37, 60, 27, 0]",-1,0,0,0,1
762,0,"[10, 103, 132, 0]",-1,0,0,0,1
763,0,"[14, 116, 223, 0]",-1,0,0,0,1
764,0,"[39, 91, 251, 0]",-1,0,0,0,1
765,0,"[63, 4, 158, 0]",-1,0,0,0,1
766,0,"[56, 58, 126, 0]",-1,0,0,0,1
767,0,"[24, 115, 21, 0]",-1,0,0,0,1
768,0,"[56, 123, 14, 0]",-1,0,0,0,1
769,0,"[51, 109, 118, 0]",-1,0,0,0,1
770,0,"[25, 16, 207, 0]",-1,0,0,0,1
771,0,"[32, 51, 198, 0]",-1,0,0,0,1
772,0,"[45, 26, 154, 0]",-1,0,0,0,1
773,0,"[59, 38, 176, 0]",-1,0,0,0,1
774,0,"[49, 116, 35, 0]",-1,0,0,0,1
775,0,"[36, 55, 58, 0]",-1,0,0,0,1
776,0,"[6, 118, 118, 0]",-1,0,0,0,1
777,0,"[33, 50, 117, 0]",-1,0,0,0,1
778,0,"[23, 17, 55, 0]",-1,0,0,0,1
779,0,"[3, 7, 162, 0]",-1,0,0,0,1
780,0,"[27, 105, 24, 0]",-1,0,0,0,1
781,0,"[5, 60, 92, 0]",-1,0,0,0,1
782,0,"[5, 120, 223, 0]",-1,0,0,0,1
783,0,"[45, 67, 153, 0]",-1,0,0,0,1
784,0,"[17, 16, 46, 0]",-1,0,0,0,1
785,0,"[43, 14, 230, 0]",-1,0,0,0,1
786,0,"[38, 122, 51, 0]",-1,0,0,0,1
787,0,"[44, 112, 9, 0]",-1,0,0,0,1
788,0,"[26, 24, 80, 0]",-1,0,0,0,1
789,0,"[3, 100, 125, 0]",-1,0,0,0,1
790,0,"[52, 86, 178, 0]",-1,0,0,0,1
791,0,"[31, 29, 178, 0]",-1,0,0,0,1
792,0,"[18, 69, 95, 0]",-1,0,0,0,1
793,0,"[16, 59, 242, 0]",-1,0,0,0,1
794,0,"[52, 51, 7, 0]",-1,0,0,0,1
795,0,"[4, 109, 253, 0]",-1,0,0,0,1
796,0,"[23, 105, 202, 0]",-1,0,0,0,1
797,0,"[55, 28, 248, 0]",-1,0,0,0,1
798,0,"[23, 78, 74, 0]",-1,0,0,0,1
799,0,"[26, 42, 95, 0]",-1,0,0,0,1
800,0,"[59, 8, 44, 0]",-1,0,0,0,1
801,0,"[39, 24, 58, 0]",-1,0,0,0,1
802,0,"[16, 100, 162, 0]",-1,0,0,0,1
803,0,"[59, 40, 82, 0]",-1,0,0,0,1
804,0,"[41, 86, 64, 0]",-1,0,0,0,1
805,0,"[52, 15, 231, 0]",-1,0,0,0,1
806,0,"[36, 24, 185, 0]",-1,0,0,0,1
807,0,"[4, 27, 29, 0]",-1,0,0,0,1
808,0,"[19, 23, 97, 0]",-1,0,0,0,1
809,0,"[45, 120, 99, 0]",-1,0,0,0,1
810,0,"[55, 119, 216, 0]",-1,0,0,0,1
811,0,"[45, 115, 3, 0]",-1,0,0,0,1
812,0,"[22, 88, 241, 0]",-1,0,0,0,1
813,0,"[9, 71, 142, 0]",-1,0,0,0,1
814,0,"[33, 12, 199, 0]",-1,0,0,0,1
815,0,"[49, 58, 95, 0]",-1,0,0,0,1
816,0,"[20, 105, 200, 0]",-1,0,0,0,1
817,0,"[41, 22, 55, 0]",-1,0,0,0,1
818,0,"[34, 64, 26, 0]",-1,0,0,0,1
819,0,"[62, 85, 60, 0]",-1,0,0,0,1
820,0,"[49, 118, 129, 0]",-1,0,0,0,1
821,0,"[42, 27, 59, 0]",-1,0,0,0,1
822,0,"[40, 13, 125, 0]",-1,0,0,0,1
823,0,"[26, 29, 106, 0]",-1,0,0,0,1
824,0,"[49, 84, 214, 0]",-1,0,0,0,1
825,0,"[34, 41, 81, 0]",-1,0,0,0,1
826,0,"[18, 46, 44, 0]",-1,0,0,0,1
827,0,"[62, 63, 110, 0]",-1,0,0,0,1
828,0,"[0, 80, 7, 0]",-1,0,0,1,1
829,0,"[22, 15, 169, 0]",-1,0,0,0,1
830,0,"[43, 72, 69, 0]",-1,0,0,0,1
831,0,"[55, 68, 175, 0]",-1,0,0,0,1
832,0,"[16, 63, 158, 0]",-1,0,0,0,1
833,0,"[17, 38, 77, 0]",-1,0,0,0,1
834,0,"[32, 37, 80, 0]",-1,0,0,0,1
835,0,"[2, 12, 3, 0]",-1,0,0,0,1
836,0,"[20, 10, 196, 0]",-1,0,0,0,1
837,0,"[6, 48, 73, 0]",-1,0,0,0,1
838,0,"[55, 30, 5, 0]",-1,0,0,0,1
839,0,"[38, 103, 37, 0]",-1,0,0,0,1
840,0,"[25, 28, 108, 0]",-1,0,0,0,1
841,0,"[3, 52, 26, 0]",-1,0,0,0,1
842,0,"[45, 99, 53, 0]",-1,0,0,0,1
843,0,"[7, 111, 19, 0]",-1,0,0,0,1
844,0,"[38, 102, 64, 0]",-1,0,0,0,1
845,0,"[38, 74, 151, 0]",-1,0,0,0,1
846,0,"[60, 94, 164, 0]",-1,0,0,0,1
847,0,"[24, 28, 185, 0]",-1,0,0,0,1
848,0,"[58, 109, 130, 0]",-1,0,0,0,1
849,0,"[42, 33, 46, 0]",-1,0,0,0,1
850,0,"[35, 69, 182, 0]",-1,0,0,0,1
851,0,"[63, 102, 24, 0]",-1,0,0,0,1
852,0,"[4, 19, 253, 0]",-1,0,0,0,1
853,0,"[41, 104, 238, 0]",-1,0,0,0,1
854,0,"[9, 18, 222, 0]",-1,0,0,0,1
855,0,"[62, 15, 51, 0]",-1,0,0,0,1
856,0,"[10, 34, 100, 0]",-1,0,0,0,1
857,0,"[3, 10, 193, 0]",-1,0,0,0,1
858,0,"[25, 59, 218, 0]",-1,0,0,0,1
859,0,"[23, 45, 66, 0]",-1,0,0,0,1
860,0,"[46, 85, 41, 0]",-1,0,0,0,1
861,0,"[51, 123, 232, 0]",-1,0,0,0,1
862,0,"[5, 60, 28, 0]",-1,0,0,0,1
863,0,"[16, 62, 253, 0]",-1,0,0,0,1
864,0,"[11, 123, 51, 0]",-1,0,0,0,1
865,0,"[25, 92, 148, 0]",-1,0,0,0,1
866,0,"[19, 23, 97, 0]",-1,0,0,0,1
867,0,"[16, 20, 164, 0]",-1,0,0,0,1
868,0,"[42, 15, 73, 0]",-1,0,0,0,1
869,0,"[56, 104, 89, 0]",-1,0,0,0,1
870,0,"[5, 60, 28, 0]",-1,0,0,0,1
871,0,"[38, 85, 94, 0]",-1,0,0,0,1
872,0,"[5, 45, 212, 0]",-1,0,0,0,1
873,0,"[1, 10, 29, 0]",-1,0,0,0,1
874,0,"[61, 72, 210, 0]",-1,0,0,0,1
875,0,"[38, 84, 192, 0]",-1,0,0,0,1
876,0,"[53, 60, 0, 0]",-1,0,0,0,1
877,0,"[52, 41, 32, 0]",-1,0,0,0,1
878,0,"[47, 34, 99, 0]",-1,0,0,0,1
879,0,"[38, 74, 2, 0]",-1,0,0,0,1
880,0,"[19, 52, 55, 0]",-1,0,0,0,1
881,0,"[44, 8, 146, 0]",-1,0,0,0,1
882,0,"[46, 1, 178, 0]",-1,0,0,0,1
883,0,"[37, 88, 133, 0]",-1,0,0,0,1
884,0,"[54, 110, 32, 0]",-1,0,0,0,1
885,0,"[52, 20, 30, 0]",-1,0,0,0,1
886,0,"[62, 11, 63, 0]",-1,0,0,0,1
887,0,"[34, 80, 214, 0]",-1,0,0,0,1
888,0,"[24, 33, 67, 0]",-1,0,0,0,1
889,0,"[63, 101, 10, 0]",-1,0,0,0,1
890,0,"[41, 104, 217, 0]",-1,0,0,0,1
891,0,"[24, 111, 171, 0]",-1,0,0,0,1
892,0,"[5, 42, 48, 0]",-1,0,0,0,1
893,0,"[62, 12, 54, 0]",-1,0,0,0,1
894,0,"[11, 106, 154, 0]",-1,0,0,0,1
895,0,"[25, 36, 236, 0]",-1,0,0,0,1
896,0,"[63, 67, 81, 0]",-1,0,0,0,1
897,0,"[38, 125, 209, 0]",-1,0,0,0,1
898,0,"[37, 21, 27, 0]",-1,0,0,0,1
899,0,"[63, 76, 229, 0]",-1,0,0,0,1
900,0,"[20, 52, 195, 0]",-1,0,0,0,1
901,0,"[20, 9, 212, 0]",-1,0,0,0,1
902,0,"[13, 31, 100, 0]",-1,0,0,0,1
903,0,"[46, 119, 228, 0]",-1,0,0,0,1
904,0,"[3, 29, 134, 0]",-1,0,0,0,1
905,0,"[38, 46, 165, 0]",-1,0,0,0,1
906,0,"[16, 49, 197, 0]",-1,0,0,0,1
907,0,"[31, 2, 185, 0]",-1,0,0,0,1
908,0,"[18, 27, 92, 0]",-1,0,0,0,1
909,0,"[46, 120, 22, 0]",-1,0,0,0,1
910,0,"[38, 74, 2, 0]",-1,0,0,0,1
911,0,"[56, 80, 206, 0]",-1,0,0,0,1
912,0,"[45, 26, 154, 0]",-1,0,0,0,1
913,0,"[44, 72, 112, 0]",-1,0,0,0,1
914,0,"[20, 52, 175, 0]",-1,0,0,0,1
915,0,"[41, 85, 151, 0]",-1,0,0,0,1
916,0,"[11, 104, 48, 0]",-1,0,0,0,1
917,0,"[29, 91, 217, 0]",-1,0,0,0,1
918,0,"[4, 64, 13, 0]",-1,0,0,0,1
919,0,"[38, 90, 28, 0]",-1,0,0,0,1
920,0,"[8, 50, 163, 0]",-1,0,0,0,1
921,0,"[10, 57, 99, 0]",-1,0,0,0,1
922,0,"[14, 84, 161, 0]",-1,0,0,0,1
923,0,"[38, 74, 2, 0]",-1,0,0,0,1
924,0,"[36, 19, 189, 0]",-1,0,0,0,1
925,0,"[4, 111, 119, 0]",-1,0,0,0,1
926,0,"[13, 17, 198, 0]",-1,0,0,0,1
927,0,"[39, 49, 244, 0]",-1,0,0,0,1
928,0,"[4, 27, 134, 0]",-1,0,0,0,1
929,0,"[34, 110, 110, 0]",-1,0,0,0,1
930,0,"[4, 2, 20, 0]",-1,0,0,0,1
931,0,"[29, 25, 254, 0]",-1,0,0,0,1
932,0,"[36, 76, 130, 0]",-1,0,0,0,1
933,0,"[59, 95, 57, 0]",-1,0,0,0,1
934,0,"[50, 52, 233, 0]",-1,0,0,0,1
935,0,"[50, 99, 148, 0]",-1,0,0,0,1
936,0,"[34, 23, 11, 0]",-1,0,0,0,1
937,0,"[12, 54, 236, 0]",-1,0,0,0,1
938,0,"[18, 69, 95, 0]",-1,0,0,0,1
939,0,"[39, 103, 76, 0]",-1,0,0,0,1
940,0,"[26, 32, 3, 0]",-1,0,0,0,1
941,0,"[52, 98, 141, 0]",-1,0,0,0,1
942,0,"[42, 25, 72, 0]",-1,0,0,0,1
943,0,"[37, 83, 137, 0]",-1,0,0,0,1
944,0,"[55, 100, 104, 0]",-1,0,0,0,1
945,0,"[37, 124, 30, 0]",-1,0,0,0,1
946,0,"[3, 68, 184, 0]",-1,0,0,0,1
947,0,"[1, 112, 63, 0]",-1,0,0,0,1
948,0,"[9, 67, 241, 0]",-1,0,0,0,1
949,0,"[49, 21, 167, 0]",-1,0,0,0,1
950,0,"[55, 118, 60, 0]",-1,0,0,0,1
951,0,"[6, 119, 144, 0]",-1,0,0,0,1
952,0,"[42, 68, 98, 0]",-1,0,0,0,1
953,0,"[41, 45, 140, 0]",-1,0,0,0,1
954,0,"[47, 29, 179, 0]",-1,0,0,0,1
