sample_idx,canary_exact,stage4_exact,canary_prefix3,stage4_prefix3,canary_first1,stage4_first1,canary_last1,stage4_last1,canary_top1_eq,stage4_top1_eq,canary_rank,stage4_rank
1052,0,0,0,0,0,1,1,1,0,0,21,21
1053,0,0,0,0,0,0,1,1,0,0,21,21
1054,0,0,0,0,0,1,1,1,0,0,21,21
1055,0,0,0,0,0,1,1,1,0,0,21,21
1056,0,0,0,0,0,1,1,1,0,0,21,21
1057,0,0,0,0,0,1,1,1,0,0,21,21
1058,0,0,0,0,0,0,1,1,0,0,21,21
1059,0,0,0,0,0,1,0,1,0,0,21,21
1060,0,0,0,0,0,0,1,1,0,0,21,21
1061,0,1,0,1,0,1,1,1,0,0,21,4
1062,0,0,0,0,0,0,1,1,0,0,21,21
1063,0,0,0,0,0,0,1,1,0,0,21,21
1064,0,0,0,0,0,1,1,1,0,0,21,21
1065,0,0,0,0,0,1,1,1,0,0,21,21
1066,0,0,0,0,0,1,1,1,0,0,21,21
1067,0,0,0,0,0,0,1,1,0,0,21,21
1068,0,0,0,0,0,1,1,1,0,0,21,21
1069,0,0,0,0,0,0,1,1,0,0,21,21
1070,0,0,0,0,0,0,1,1,0,0,21,21
1071,0,0,0,0,0,0,1,1,0,0,21,21
1072,0,0,0,0,0,1,1,1,0,0,21,21
1073,0,0,0,0,0,0,1,1,0,0,21,21
1074,0,0,0,0,0,0,1,1,0,0,21,21
1075,0,0,0,0,0,1,1,1,0,0,21,21
1076,0,0,0,0,0,1,1,1,0,0,21,21
1077,0,0,0,0,0,0,1,1,0,0,21,21
1078,0,1,0,1,0,1,1,1,0,0,21,19
1079,0,0,0,0,0,1,1,1,0,0,21,21
1080,0,0,0,0,0,0,1,1,0,0,21,21
1081,0,1,0,1,0,1,1,1,0,0,21,5
1082,0,0,0,0,0,0,1,1,0,0,21,21
1083,0,0,0,0,0,0,1,1,0,0,21,21
1084,0,0,0,0,0,0,1,1,0,0,21,21
1085,0,0,0,0,0,0,1,1,0,0,21,21
1086,0,0,0,0,0,0,1,1,0,0,21,21
1087,0,0,0,0,0,1,1,1,0,0,21,21
1088,0,0,0,0,0,1,1,1,0,0,21,21
1089,0,0,0,0,0,1,1,1,0,0,21,21
1090,0,1,0,1,0,1,1,1,0,1,21,1
1091,0,0,0,0,0,1,1,1,0,0,21,21
1092,0,0,0,0,0,1,1,1,0,0,21,21
1093,0,0,0,0,0,1,1,1,0,0,21,21
1094,0,0,0,0,0,0,1,1,0,0,21,21
1095,0,0,0,0,0,1,1,1,0,0,21,21
1096,0,0,0,0,0,0,1,1,0,0,21,21
1097,0,1,0,1,0,1,1,1,0,1,21,1
1098,0,0,0,0,0,1,1,1,0,0,21,21
1099,0,0,0,0,0,0,1,1,0,0,21,21
1100,0,1,0,1,0,1,1,1,0,1,21,1
1101,0,0,0,0,0,1,1,1,0,0,21,21
1102,0,0,0,0,0,1,1,1,0,0,21,21
1103,0,0,0,0,0,0,1,1,0,0,21,21
1104,0,0,0,0,0,1,1,1,0,0,21,21
1105,0,0,0,0,1,0,1,1,0,0,21,21
1106,0,0,0,0,0,1,1,1,0,0,21,21
1107,0,0,0,0,0,0,1,1,0,0,21,21
1108,0,0,0,0,0,0,1,1,0,0,21,21
1109,0,0,0,0,0,0,1,1,0,0,21,21
1110,0,0,0,0,0,0,1,1,0,0,21,21
1111,0,0,0,0,0,0,1,1,0,0,21,21
1112,0,0,0,0,0,1,1,1,0,0,21,21
1113,0,1,0,1,0,1,1,1,0,1,21,1
1114,0,0,0,0,0,0,1,1,0,0,21,21
1115,0,0,0,0,0,0,1,1,0,0,21,21
1116,0,0,0,0,0,1,1,1,0,0,21,21
1117,0,0,0,0,0,1,1,1,0,0,21,21
1118,0,0,0,0,0,0,1,1,0,0,21,21
1119,0,0,0,0,0,1,1,1,0,0,21,21
1120,0,0,0,0,0,1,1,1,0,0,21,21
1121,0,0,0,0,0,0,1,1,0,0,21,21
1122,0,0,0,0,0,1,1,1,0,0,21,21
1123,0,0,0,0,0,0,1,1,0,0,21,21
1124,0,1,0,1,0,1,1,1,0,0,21,7
1125,0,0,0,0,0,1,1,1,0,0,21,21
1126,0,0,0,0,0,0,1,1,0,0,21,21
1127,0,0,0,0,0,1,1,1,0,0,21,21
1128,0,0,0,0,0,0,1,1,0,0,21,21
1129,0,0,0,0,0,0,1,1,0,0,21,21
1130,0,0,0,0,0,1,1,1,0,0,21,21
1131,0,0,0,0,0,0,1,1,0,0,21,21
1132,0,0,0,0,0,0,1,1,0,0,21,21
1133,0,1,0,1,0,1,1,1,0,1,21,1
1134,0,1,0,1,0,1,1,1,0,0,21,4
1135,0,1,0,1,0,1,1,1,0,0,21,20
1136,0,0,0,0,0,1,1,1,0,0,21,21
1137,0,0,0,0,0,0,1,1,0,0,21,21
1138,0,0,0,0,0,1,1,1,0,0,21,21
1139,0,0,0,0,0,0,1,1,0,0,21,21
1140,0,0,0,0,0,0,1,1,0,0,21,21
1141,0,0,0,0,0,1,1,1,0,0,21,21
1142,0,0,0,0,0,0,1,1,0,0,21,21
1143,0,0,0,0,0,1,1,1,0,0,21,21
1144,0,0,0,0,0,1,1,1,0,0,21,21
1145,0,0,0,0,0,1,1,1,0,0,21,21
1146,0,0,0,0,0,0,1,1,0,0,21,21
1147,0,0,0,0,0,1,1,1,0,0,21,21
1148,0,1,0,1,0,1,1,1,0,0,21,3
1149,0,0,0,0,0,1,1,1,0,0,21,21
1150,0,0,0,0,0,0,1,1,0,0,21,21
1151,0,0,0,0,0,1,1,1,0,0,21,21
1152,0,0,0,0,0,0,1,1,0,0,21,21
1153,0,0,0,0,0,1,1,1,0,0,21,21
1154,0,0,0,0,0,0,1,1,0,0,21,21
1155,0,1,0,1,0,1,1,1,0,0,21,9
1156,0,1,0,1,0,1,1,1,0,0,21,2
1157,0,0,0,0,0,1,1,1,0,0,21,21
1158,0,0,0,0,0,0,1,1,0,0,21,21
1159,0,1,0,1,0,1,1,1,0,0,21,5
1160,0,0,0,0,0,0,1,1,0,0,21,21
1161,0,1,0,1,0,1,1,1,0,1,21,1
1162,0,0,0,0,0,0,1,1,0,0,21,21
1163,0,0,0,0,0,1,1,1,0,0,21,21
1164,0,0,0,0,0,0,1,1,0,0,21,21
1165,0,0,0,0,0,0,1,1,0,0,21,21
1166,0,1,0,1,0,1,1,1,0,0,21,2
1167,0,0,0,0,0,1,1,1,0,0,21,21
1168,0,0,0,0,1,1,1,1,0,0,21,21
1169,0,0,0,0,0,1,1,1,0,0,21,21
1170,0,0,0,0,0,0,1,1,0,0,21,21
1171,0,0,0,0,0,0,1,1,0,0,21,21
1172,0,0,0,0,0,1,1,1,0,0,21,21
1173,0,0,0,0,0,0,1,1,0,0,21,21
1174,0,0,0,0,0,0,1,1,0,0,21,21
1175,0,0,0,0,0,1,1,1,0,0,21,21
1176,0,0,0,0,0,1,1,1,0,0,21,21
1177,0,0,0,0,0,0,1,1,0,0,21,21
1178,0,1,0,1,0,1,1,1,0,1,21,1
1179,0,0,0,0,0,1,1,1,0,0,21,21
1180,0,0,0,0,0,1,1,1,0,0,21,21
1181,0,0,0,0,0,1,1,1,0,0,21,21
1182,0,0,0,0,0,0,1,1,0,0,21,21
1183,0,0,0,0,0,0,1,1,0,0,21,21
1184,0,0,0,0,0,1,1,1,0,0,21,21
1185,0,0,0,0,0,1,1,1,0,0,21,21
1186,0,0,0,0,0,0,1,1,0,0,21,21
1187,0,0,0,0,0,1,1,1,0,0,21,21
1188,0,0,0,0,0,1,1,1,0,0,21,21
1189,0,0,0,0,0,0,1,1,0,0,21,21
1190,0,0,0,0,0,1,1,1,0,0,21,21
1191,0,0,0,0,0,1,1,1,0,0,21,21
1192,0,0,0,0,0,1,1,1,0,0,21,21
1193,0,0,0,0,0,0,1,1,0,0,21,21
1194,0,0,0,0,0,0,1,1,0,0,21,21
1195,0,0,0,0,1,0,1,1,0,0,21,21
1196,0,0,0,0,0,1,1,1,0,0,21,21
1197,0,0,0,0,0,0,1,1,0,0,21,21
1198,0,0,0,0,0,0,1,1,0,0,21,21
1199,0,0,0,0,0,0,1,1,0,0,21,21
1200,0,0,0,0,0,1,1,1,0,0,21,21
1201,0,0,0,0,0,0,1,1,0,0,21,21
1202,0,0,0,0,0,1,1,1,0,0,21,21
1203,0,0,0,0,0,1,1,1,0,0,21,21
1204,0,0,0,0,0,0,1,1,0,0,21,21
1205,0,0,0,0,0,0,1,1,0,0,21,21
1206,0,0,0,0,0,0,1,1,0,0,21,21
1207,0,0,0,0,0,1,1,1,0,0,21,21
1208,0,0,0,0,0,1,1,1,0,0,21,21
1209,0,0,0,0,0,1,1,1,0,0,21,21
1210,0,1,0,1,0,1,1,1,0,0,21,17
1211,0,0,0,0,0,1,1,1,0,0,21,21
1212,0,0,0,0,0,0,1,1,0,0,21,21
1213,0,0,0,0,0,0,1,1,0,0,21,21
1214,0,0,0,0,0,1,1,1,0,0,21,21
1215,0,0,0,0,0,1,1,1,0,0,21,21
1216,0,0,0,0,0,0,1,1,0,0,21,21
1217,0,0,0,0,0,1,1,1,0,0,21,21
1218,0,0,0,0,0,0,1,1,0,0,21,21
1219,0,0,0,0,0,1,1,1,0,0,21,21
1220,0,0,0,0,0,1,1,1,0,0,21,21
1221,0,0,0,0,0,1,1,1,0,0,21,21
1222,0,0,0,0,0,0,1,1,0,0,21,21
1223,0,0,0,0,0,1,1,1,0,0,21,21
1224,0,1,0,1,0,1,1,1,0,1,21,1
1225,0,0,0,0,0,0,1,1,0,0,21,21
1226,0,0,0,0,0,1,1,1,0,0,21,21
1227,0,0,0,0,0,1,1,1,0,0,21,21
1228,0,0,0,0,0,0,1,1,0,0,21,21
1229,0,0,0,0,0,0,1,1,0,0,21,21
1230,0,0,0,0,0,0,1,1,0,0,21,21
1231,0,0,0,0,0,1,1,1,0,0,21,21
1232,0,0,0,0,0,0,1,1,0,0,21,21
1233,0,0,0,0,0,1,1,1,0,0,21,21
1234,0,1,0,1,0,1,1,1,0,1,21,1
1235,0,0,0,0,0,0,1,1,0,0,21,21
1236,0,0,0,0,0,1,1,1,0,0,21,21
1237,0,0,0,0,0,1,1,1,0,0,21,21
1238,0,0,0,0,0,1,1,1,0,0,21,21
1239,0,0,0,0,0,0,1,1,0,0,21,21
1240,0,1,0,1,0,1,1,1,0,0,21,3
1241,0,0,0,0,0,1,1,1,0,0,21,21
1242,0,0,0,0,0,1,1,1,0,0,21,21
1243,0,0,0,0,0,0,1,1,0,0,21,21
1244,0,0,0,0,0,1,1,1,0,0,21,21
1245,0,0,0,0,0,0,1,1,0,0,21,21
1246,0,0,0,0,0,0,1,1,0,0,21,21
1247,0,1,0,1,0,1,1,1,0,1,21,1
1248,0,0,0,0,0,0,1,1,0,0,21,21
1249,0,0,0,0,0,0,1,1,0,0,21,21
1250,0,1,0,1,0,1,1,1,0,0,21,10
1251,0,0,0,0,0,1,1,1,0,0,21,21
1252,0,0,0,0,0,1,1,1,0,0,21,21
1253,0,0,0,0,0,0,1,1,0,0,21,21
1254,0,0,0,0,0,0,1,1,0,0,21,21
1255,0,0,0,0,0,1,1,1,0,0,21,21
1256,0,1,0,1,0,1,1,1,0,1,21,1
1257,0,0,0,0,0,1,1,1,0,0,21,21
1258,0,1,0,1,0,1,1,1,0,0,21,13
1259,0,0,0,0,0,0,1,1,0,0,21,21
1260,0,0,0,0,0,0,1,1,0,0,21,21
1261,0,0,0,0,0,0,1,1,0,0,21,21
1262,0,0,0,0,0,1,1,1,0,0,21,21
1263,0,0,0,0,0,1,1,1,0,0,21,21
1264,0,0,0,0,0,1,1,1,0,0,21,21
1265,0,0,0,0,0,0,1,1,0,0,21,21
1266,0,0,0,0,1,0,1,1,0,0,21,21
1267,0,0,0,0,0,0,1,1,0,0,21,21
1268,0,0,0,0,0,1,1,1,0,0,21,21
1269,0,1,0,1,0,1,1,1,0,1,21,1
1270,0,0,0,0,0,0,1,1,0,0,21,21
1271,0,0,0,0,0,1,1,1,0,0,21,21
1272,0,0,0,0,0,1,1,1,0,0,21,21
1273,0,0,0,0,0,0,1,1,0,0,21,21
1274,0,0,0,0,0,1,1,1,0,0,21,21
1275,0,0,0,0,0,1,1,1,0,0,21,21
1276,0,0,0,0,0,0,1,1,0,0,21,21
1277,0,0,0,0,0,0,1,1,0,0,21,21
1278,0,0,0,0,0,1,1,1,0,0,21,21
1279,0,0,0,0,0,0,1,1,0,0,21,21
1280,0,1,0,1,0,1,1,1,0,0,21,13
1281,0,0,0,0,0,0,1,1,0,0,21,21
1282,0,0,0,0,0,0,1,1,0,0,21,21
1283,0,0,0,0,0,1,1,1,0,0,21,21
1284,0,0,0,0,1,0,1,1,0,0,21,21
1285,0,0,0,0,0,0,1,1,0,0,21,21
1286,0,0,0,0,0,0,1,1,0,0,21,21
1287,0,0,0,0,0,1,1,1,0,0,21,21
1288,0,0,0,0,0,0,1,1,0,0,21,21
1289,0,0,0,0,0,0,1,1,0,0,21,21
1290,0,0,0,0,0,1,1,1,0,0,21,21
1291,0,0,0,0,0,1,1,1,0,0,21,21
1292,0,0,0,0,0,0,1,1,0,0,21,21
1293,0,0,0,0,0,1,1,1,0,0,21,21
1294,0,0,0,0,0,1,1,1,0,0,21,21
1295,0,0,0,0,1,0,1,1,0,0,21,21
1296,0,0,0,0,0,0,1,1,0,0,21,21
1297,0,1,0,1,0,1,1,1,0,0,21,15
1298,0,0,0,0,0,1,1,1,0,0,21,21
1299,0,0,0,0,0,1,1,1,0,0,21,21
1300,0,0,0,0,0,1,1,1,0,0,21,21
1301,0,0,0,0,0,1,1,1,0,0,21,21
1302,0,0,0,0,0,1,1,1,0,0,21,21
1303,0,0,0,0,0,0,1,1,0,0,21,21
1304,0,0,0,0,0,1,1,1,0,0,21,21
1305,0,0,0,0,0,0,1,1,0,0,21,21
1306,0,0,0,0,0,0,1,1,0,0,21,21
1307,0,0,0,0,0,0,1,1,0,0,21,21
1308,0,1,0,1,0,1,1,1,0,0,21,13
1309,0,1,0,1,0,1,1,1,0,0,21,7
1310,0,0,0,0,0,1,1,1,0,0,21,21
1311,0,1,0,1,0,1,1,1,0,1,21,1
1312,0,0,0,0,0,1,1,1,0,0,21,21
1313,0,0,0,0,0,1,1,1,0,0,21,21
1314,0,0,0,0,0,0,1,1,0,0,21,21
1315,0,0,0,0,0,0,1,1,0,0,21,21
1316,0,0,0,0,0,1,1,1,0,0,21,21
1317,0,0,0,0,0,0,1,1,0,0,21,21
1318,0,0,0,0,0,0,1,1,0,0,21,21
1319,0,0,0,0,0,1,1,1,0,0,21,21
1320,0,0,0,0,0,0,1,1,0,0,21,21
1321,0,0,0,0,0,1,1,1,0,0,21,21
1322,0,0,0,0,0,0,1,1,0,0,21,21
1323,0,0,0,0,0,0,1,1,0,0,21,21
1324,0,0,0,0,0,1,1,1,0,0,21,21
1325,0,0,0,0,0,0,1,1,0,0,21,21
1326,0,1,0,1,0,1,1,1,0,0,21,7
1327,0,0,0,0,0,1,1,1,0,0,21,21
1328,0,0,0,0,0,0,1,1,0,0,21,21
1329,0,0,0,0,0,0,1,1,0,0,21,21
1330,0,0,0,0,0,0,1,1,0,0,21,21
1331,0,0,0,0,0,0,1,1,0,0,21,21
1332,0,0,0,0,0,1,1,1,0,0,21,21
1333,0,0,0,0,0,0,1,1,0,0,21,21
1334,0,0,0,0,0,1,1,1,0,0,21,21
1335,0,0,0,0,0,1,1,1,0,0,21,21
1336,0,0,0,0,0,1,1,1,0,0,21,21
1337,0,0,0,0,0,0,1,1,0,0,21,21
1338,0,0,0,0,0,0,1,1,0,0,21,21
1339,0,0,0,0,0,1,1,1,0,0,21,21
1340,0,0,0,0,0,0,1,1,0,0,21,21
1341,0,0,0,0,0,1,1,1,0,0,21,21
1342,0,0,0,0,0,0,1,1,0,0,21,21
1343,0,0,0,0,0,0,1,1,0,0,21,21
1344,0,0,0,0,0,0,1,1,0,0,21,21
1345,0,0,0,0,0,1,1,1,0,0,21,21
1346,0,0,0,0,0,1,1,1,0,0,21,21
1347,0,0,0,0,0,1,1,1,0,0,21,21
1348,0,0,0,0,0,0,1,1,0,0,21,21
1349,0,0,0,0,0,0,1,1,0,0,21,21
1350,0,0,0,0,0,0,1,1,0,0,21,21
1351,0,0,0,0,0,0,1,1,0,0,21,21
1352,0,0,0,0,0,0,1,1,0,0,21,21
1353,0,0,0,0,0,0,1,1,0,0,21,21
1354,0,0,0,0,0,0,1,1,0,0,21,21
1355,0,0,0,0,0,1,1,1,0,0,21,21
1356,0,1,0,1,0,1,1,1,0,0,21,15
1357,0,0,0,0,0,0,1,1,0,0,21,21
1358,0,0,0,0,0,1,1,1,0,0,21,21
1359,0,0,0,0,0,0,1,1,0,0,21,21
1360,0,0,0,0,0,0,1,1,0,0,21,21
1361,0,0,0,0,0,0,1,1,0,0,21,21
1362,0,0,0,0,0,1,1,1,0,0,21,21
1363,0,0,0,0,0,1,1,1,0,0,21,21
1364,0,0,0,0,0,0,1,1,0,0,21,21
1365,0,0,0,0,0,0,1,1,0,0,21,21
1366,0,0,0,0,0,0,1,1,0,0,21,21
1367,0,0,0,0,0,0,1,1,0,0,21,21
1368,0,0,0,0,0,1,1,1,0,0,21,21
1369,0,1,0,1,0,1,1,1,0,0,21,6
1370,0,0,0,0,0,0,1,1,0,0,21,21
1371,0,0,0,0,0,0,1,1,0,0,21,21
1372,0,0,0,0,0,0,1,1,0,0,21,21
1373,0,0,0,0,0,0,1,1,0,0,21,21
1374,0,0,0,0,0,1,1,1,0,0,21,21
1375,0,0,0,0,0,0,1,1,0,0,21,21
1376,0,0,0,0,0,1,1,1,0,0,21,21
1377,0,1,0,1,0,1,1,1,0,1,21,1
1378,0,0,0,0,0,0,1,1,0,0,21,21
1379,0,0,0,0,0,0,1,1,0,0,21,21
1380,0,0,0,0,0,1,1,1,0,0,21,21
1381,0,0,0,0,0,1,1,1,0,0,21,21
1382,0,0,0,0,0,0,1,1,0,0,21,21
1383,0,0,0,0,0,0,1,1,0,0,21,21
1384,0,0,0,0,0,1,1,1,0,0,21,21
1385,0,0,0,0,0,1,1,1,0,0,21,21
1386,0,0,0,0,0,1,1,1,0,0,21,21
1387,0,0,0,0,0,0,1,1,0,0,21,21
1388,0,0,0,0,0,0,1,1,0,0,21,21
1389,0,0,0,0,0,0,1,1,0,0,21,21
1390,0,0,0,0,0,0,1,1,0,0,21,21
1391,0,0,0,0,0,0,1,1,0,0,21,21
1392,0,0,0,0,0,0,1,1,0,0,21,21
1393,0,0,0,0,0,0,1,1,0,0,21,21
1394,0,0,0,0,0,1,1,1,0,0,21,21
1395,0,0,0,0,0,0,1,1,0,0,21,21
1396,0,0,0,0,0,0,1,1,0,0,21,21
1397,0,0,0,0,0,1,1,1,0,0,21,21
1398,0,0,0,0,0,0,1,1,0,0,21,21
1399,0,0,0,0,0,0,1,1,0,0,21,21
1400,0,0,0,0,0,0,1,1,0,0,21,21
1401,0,1,0,1,0,1,1,1,0,0,21,7
1402,0,0,0,0,0,0,1,1,0,0,21,21
1403,0,0,0,0,0,0,1,1,0,0,21,21
1404,0,0,0,0,0,0,1,1,0,0,21,21
1405,0,0,0,0,0,1,1,1,0,0,21,21
1406,0,0,0,0,0,0,1,1,0,0,21,21
1407,0,0,0,0,0,1,1,1,0,0,21,21
1408,0,0,0,0,0,0,1,1,0,0,21,21
1409,0,0,0,0,0,0,1,1,0,0,21,21
1410,0,0,0,0,0,0,1,1,0,0,21,21
1411,0,0,0,0,0,1,1,1,0,0,21,21
1412,0,1,0,1,0,1,1,1,0,1,21,1
1413,0,0,0,0,0,0,1,1,0,0,21,21
1414,0,0,0,0,0,0,1,1,0,0,21,21
1415,0,0,0,0,0,0,1,1,0,0,21,21
1416,0,0,0,0,0,1,1,1,0,0,21,21
1417,0,0,0,0,0,1,1,1,0,0,21,21
1418,0,0,0,0,0,1,1,1,0,0,21,21
1419,0,0,0,0,0,0,1,1,0,0,21,21
1420,0,0,0,0,0,1,1,1,0,0,21,21
1421,0,0,0,0,0,0,1,1,0,0,21,21
1422,0,0,0,0,0,0,1,1,0,0,21,21
1423,0,0,0,0,0,0,1,1,0,0,21,21
1424,0,0,0,0,0,1,1,1,0,0,21,21
1425,0,0,0,0,0,1,1,1,0,0,21,21
1426,0,0,0,0,0,1,1,1,0,0,21,21
1427,0,0,0,0,0,1,1,1,0,0,21,21
1428,0,0,0,0,0,1,1,1,0,0,21,21
1429,0,0,0,0,0,1,1,1,0,0,21,21
1430,0,0,0,0,1,0,1,1,0,0,21,21
1431,0,0,0,0,0,0,1,1,0,0,21,21
1432,0,0,0,0,0,1,1,1,0,0,21,21
1433,0,0,0,0,0,1,1,1,0,0,21,21
1434,0,0,0,0,0,0,1,1,0,0,21,21
1435,0,0,0,0,0,0,1,1,0,0,21,21
1436,0,0,0,0,0,0,1,1,0,0,21,21
1437,0,0,0,0,0,1,1,1,0,0,21,21
1438,0,0,0,0,0,0,1,1,0,0,21,21
1439,0,0,0,0,0,1,1,1,0,0,21,21
1440,0,0,0,0,0,1,1,1,0,0,21,21
1441,0,0,0,0,0,1,1,1,0,0,21,21
1442,0,0,0,0,0,0,1,1,0,0,21,21
1443,0,0,0,0,0,1,1,1,0,0,21,21
1444,0,0,0,0,0,0,1,1,0,0,21,21
1445,0,0,0,0,0,1,1,1,0,0,21,21
1446,0,0,0,0,0,1,1,1,0,0,21,21
1447,0,0,0,0,0,0,1,1,0,0,21,21
1448,0,0,0,0,0,0,1,1,0,0,21,21
1449,0,0,0,0,0,0,1,1,0,0,21,21
1450,0,0,0,0,0,0,1,1,0,0,21,21
1451,0,0,0,0,0,1,1,1,0,0,21,21
1452,0,0,0,0,0,0,1,1,0,0,21,21
1453,0,0,0,0,0,1,1,1,0,0,21,21
1454,0,0,0,0,0,1,1,1,0,0,21,21
1455,0,0,0,0,0,1,1,1,0,0,21,21
1456,0,0,0,0,0,0,1,1,0,0,21,21
1457,0,0,0,0,0,0,1,1,0,0,21,21
1458,0,0,0,0,0,1,1,1,0,0,21,21
1459,0,0,0,0,0,0,1,1,0,0,21,21
1460,0,0,0,0,0,1,1,1,0,0,21,21
1461,0,0,0,0,0,0,1,1,0,0,21,21
1462,0,0,0,0,0,0,1,1,0,0,21,21
1463,0,0,0,0,0,1,1,1,0,0,21,21
1464,0,0,0,0,0,1,1,1,0,0,21,21
1465,0,0,0,0,0,1,1,1,0,0,21,21
1466,0,0,0,0,0,0,1,1,0,0,21,21
1467,0,0,0,0,0,0,1,1,0,0,21,21
1468,0,0,0,0,0,0,1,1,0,0,21,21
1469,0,1,0,1,0,1,1,1,0,1,21,1
1470,0,1,0,1,0,1,1,1,0,0,21,11
1471,0,0,0,0,1,1,1,1,0,0,21,21
1472,0,0,0,0,0,1,1,1,0,0,21,21
1473,0,0,0,0,0,0,1,1,0,0,21,21
1474,0,0,0,0,0,1,1,1,0,0,21,21
1475,0,0,0,0,0,0,1,1,0,0,21,21
1476,0,0,0,0,0,0,1,1,0,0,21,21
1477,0,0,0,0,0,0,1,1,0,0,21,21
1478,0,0,0,0,0,0,1,1,0,0,21,21
1479,0,0,0,0,0,0,1,1,0,0,21,21
1480,0,0,0,0,0,0,1,1,0,0,21,21
1481,0,0,0,0,0,0,1,1,0,0,21,21
1482,0,0,0,0,0,0,1,1,0,0,21,21
1483,0,0,0,0,0,0,1,1,0,0,21,21
1484,0,0,0,0,0,1,1,1,0,0,21,21
1485,0,0,0,0,0,1,1,1,0,0,21,21
1486,0,0,0,0,0,0,1,1,0,0,21,21
1487,0,0,0,0,0,0,1,1,0,0,21,21
1488,0,0,0,0,0,0,1,1,0,0,21,21
1489,0,0,0,0,0,1,1,1,0,0,21,21
1490,0,0,0,0,0,1,1,1,0,0,21,21
1491,0,0,0,0,0,1,1,1,0,0,21,21
1492,0,0,0,0,0,0,1,1,0,0,21,21
1493,0,0,0,0,0,1,1,1,0,0,21,21
1494,0,0,0,0,0,0,1,1,0,0,21,21
1495,0,0,0,0,0,1,1,1,0,0,21,21
1496,0,0,0,0,0,0,1,1,0,0,21,21
1497,0,0,0,0,1,1,1,1,0,0,21,21
1498,0,0,0,0,0,0,1,1,0,0,21,21
1499,0,1,0,1,0,1,1,1,0,0,21,2
1500,0,0,0,0,0,0,1,1,0,0,21,21
1501,0,0,0,0,0,0,1,1,0,0,21,21
1502,0,0,0,0,0,1,1,1,0,0,21,21
1503,0,0,0,0,0,0,1,1,0,0,21,21
1504,0,0,0,0,0,1,1,1,0,0,21,21
1505,0,0,0,0,0,1,1,1,0,0,21,21
1506,0,0,0,0,0,0,1,1,0,0,21,21
1507,0,0,0,0,0,0,1,1,0,0,21,21
1508,0,0,0,0,0,0,1,1,0,0,21,21
1509,0,0,0,0,0,1,1,1,0,0,21,21
1510,0,0,0,0,0,1,1,1,0,0,21,21
1511,0,0,0,0,0,1,1,1,0,0,21,21
1512,0,0,0,0,0,0,1,1,0,0,21,21
1513,0,0,0,0,0,1,1,1,0,0,21,21
1514,0,0,0,0,0,1,1,1,0,0,21,21
1515,0,0,0,0,0,1,1,1,0,0,21,21
1516,0,0,0,0,0,1,1,1,0,0,21,21
1517,0,0,0,0,0,1,1,1,0,0,21,21
1518,0,0,0,0,0,0,1,1,0,0,21,21
1519,0,0,0,0,0,1,1,1,0,0,21,21
1520,0,0,0,0,0,1,1,1,0,0,21,21
1521,0,0,0,0,0,0,1,1,0,0,21,21
1522,0,0,0,0,0,1,1,1,0,0,21,21
1523,0,0,0,0,0,0,1,1,0,0,21,21
1524,0,0,0,0,0,0,1,1,0,0,21,21
1525,0,0,0,0,0,1,1,1,0,0,21,21
1526,0,0,0,0,0,1,1,1,0,0,21,21
1527,0,0,0,0,0,1,1,1,0,0,21,21
1528,0,0,0,0,0,1,1,1,0,0,21,21
1529,0,0,0,0,0,0,1,1,0,0,21,21
1530,0,0,0,0,0,0,1,1,0,0,21,21
1531,0,0,0,0,0,1,1,1,0,0,21,21
1532,0,0,0,0,0,0,1,1,0,0,21,21
1533,0,0,0,0,0,1,1,1,0,0,21,21
1534,0,0,0,0,0,0,1,1,0,0,21,21
1535,0,0,0,0,0,0,1,1,0,0,21,21
1536,0,0,0,0,0,0,1,1,0,0,21,21
1537,0,0,0,0,0,1,1,1,0,0,21,21
1538,0,0,0,0,0,1,1,1,0,0,21,21
1539,0,0,0,0,0,1,1,1,0,0,21,21
1540,0,0,0,0,0,1,1,1,0,0,21,21
1541,0,0,0,0,0,0,1,1,0,0,21,21
1542,0,0,0,0,0,1,1,1,0,0,21,21
1543,0,0,0,0,0,1,1,1,0,0,21,21
1544,0,0,0,0,0,0,1,1,0,0,21,21
1545,0,0,0,0,0,0,1,1,0,0,21,21
1546,0,0,0,0,0,1,1,1,0,0,21,21
1547,0,0,0,0,0,0,1,1,0,0,21,21
1548,0,0,0,0,0,0,1,1,0,0,21,21
1549,0,0,0,0,0,0,1,1,0,0,21,21
1550,0,0,0,0,0,1,1,1,0,0,21,21
1551,0,0,0,0,0,0,1,1,0,0,21,21
1552,0,0,0,0,1,0,1,1,0,0,21,21
1553,0,0,0,0,0,1,1,1,0,0,21,21
1554,0,0,0,0,0,0,1,1,0,0,21,21
1555,0,0,0,0,0,1,1,1,0,0,21,21
1556,0,0,0,0,0,1,1,1,0,0,21,21
1557,0,0,0,0,0,1,1,1,0,0,21,21
1558,0,0,0,0,0,1,1,1,0,0,21,21
1559,0,0,0,0,0,0,1,1,0,0,21,21
1560,0,0,0,0,0,0,1,1,0,0,21,21
1561,0,0,0,0,0,0,1,1,0,0,21,21
1562,0,0,0,0,0,1,1,1,0,0,21,21
1563,0,0,0,0,0,1,1,1,0,0,21,21
1564,0,0,0,0,0,0,1,1,0,0,21,21
1565,0,1,0,1,0,1,1,1,0,0,21,3
1566,0,0,0,0,0,1,1,1,0,0,21,21
