sample_idx,target_item,hit_top20,sid_L0,sid_L1,sid_L2,sid_L3,L0_freq,L1_freq,L2_freq,L3_freq,L2_uniqueness,item_knn_mean_dist,item_popularity,text_emb_norm
3651,2225,0,10,84,219,0,0,0,0,0,1.0,0.0,0,0.4632986783981323
3652,2989,0,41,50,245,0,0,0,0,0,1.0,0.0,0,0.5170550346374512
3653,7251,0,9,65,97,0,0,0,0,0,1.0,0.0,0,0.5063900351524353
3654,6614,0,49,108,87,0,0,0,0,0,1.0,0.0,0,0.48790037631988525
3655,982,1,63,76,229,0,0,0,0,0,1.0,0.0,0,0.5314570665359497
3656,1139,0,43,89,227,0,0,0,0,0,1.0,0.0,0,0.5201836824417114
3657,3584,0,5,8,253,0,0,0,0,0,1.0,0.0,0,0.47019779682159424
3658,471,0,37,94,58,0,0,0,0,0,1.0,0.0,0,0.5056800246238708
3659,8693,0,5,38,91,0,0,0,0,0,1.0,0.0,0,0.4991191327571869
3660,2720,0,14,72,65,0,0,0,0,0,1.0,0.0,0,0.5268295407295227
3661,6699,0,63,91,202,0,0,0,0,0,1.0,0.0,0,0.6117022633552551
3662,2267,0,0,105,212,0,0,0,0,0,1.0,0.0,0,0.5012959837913513
3663,230,0,51,96,185,0,0,0,50,0,1.0,0.0,0,0.5332373976707458
3664,163,1,1,123,38,0,0,0,43,0,1.0,0.0,0,0.5476931929588318
3665,735,0,4,43,15,0,0,0,0,0,1.0,0.0,0,0.519545316696167
3666,5405,0,3,33,236,0,0,0,0,0,1.0,0.0,0,0.4560452997684479
3667,888,0,60,7,66,0,0,0,0,0,1.0,0.0,0,0.48591554164886475
3668,420,0,13,46,112,0,0,0,0,0,1.0,0.0,0,0.4250522255897522
3669,2440,0,51,88,84,0,0,0,0,0,1.0,0.0,0,0.44856372475624084
3670,1856,0,13,52,235,0,0,0,0,0,1.0,0.0,0,0.48563697934150696
3671,365,0,43,16,100,0,0,0,0,0,1.0,0.0,0,0.5425319671630859
3672,1203,0,16,19,69,0,0,0,0,0,1.0,0.0,0,0.5336426496505737
3673,4756,0,41,22,55,0,0,0,0,0,1.0,0.0,0,0.45466434955596924
3674,2291,0,55,28,248,0,0,0,0,0,1.0,0.0,0,0.5178322792053223
3675,8702,0,23,126,99,0,0,0,0,0,1.0,0.0,0,0.5043891668319702
3676,6525,0,3,110,48,0,0,0,0,0,1.0,0.0,0,0.4592060148715973
3677,8704,0,9,54,37,0,0,0,0,0,1.0,0.0,0,0.5399688482284546
3678,841,0,4,68,214,0,0,0,0,0,1.0,0.0,0,0.452499657869339
3679,8016,0,3,10,1,0,0,0,0,0,1.0,0.0,0,0.4609886109828949
3680,6437,0,13,126,23,0,0,0,0,0,1.0,0.0,0,0.46322113275527954
3681,712,0,37,60,27,0,0,0,0,0,1.0,0.0,0,0.5024939179420471
3682,7064,0,3,89,23,0,0,0,0,0,1.0,0.0,0,0.518578827381134
3683,303,0,41,117,81,0,0,0,0,0,1.0,0.34439171236218374,0,0.48577186465263367
3684,3914,1,42,29,222,0,0,0,0,0,1.0,0.0,0,0.4910767078399658
3685,8606,0,40,27,129,0,0,0,0,0,1.0,0.0,0,0.5492874383926392
3686,2705,0,61,25,30,0,0,0,0,0,1.0,0.0,0,0.457108736038208
3687,5439,0,42,49,159,0,0,0,0,0,1.0,0.0,0,0.5659980773925781
3688,155,0,19,20,202,0,0,0,34,0,1.0,0.0,0,0.5007926225662231
3689,242,0,11,3,32,0,0,0,34,0,1.0,0.0,0,0.511019229888916
3690,2948,0,36,99,94,0,0,0,0,0,1.0,0.0,0,0.48207682371139526
3691,4028,0,42,15,120,0,0,0,0,0,1.0,0.0,0,0.5133894681930542
3692,4590,0,56,40,62,0,0,0,0,0,1.0,0.0,0,0.4876026511192322
3693,5128,0,14,125,99,0,0,0,0,0,1.0,0.0,0,0.49122917652130127
3694,7189,0,63,7,246,0,0,0,0,0,1.0,0.0,0,0.5114744901657104
3695,1040,1,42,89,47,0,0,0,0,0,1.0,0.0,0,0.546061098575592
3696,3,1,19,78,199,0,199,72,53,1,1.0,0.0,0,0.5426928400993347
3697,8712,0,37,36,219,0,0,0,0,0,1.0,0.0,0,0.55719393491745
3698,7137,0,38,55,68,0,0,0,0,0,1.0,0.0,0,0.575681746006012
3699,639,0,55,118,50,0,0,0,0,0,1.0,0.0,0,0.5236589908599854
3700,1285,0,9,6,105,0,0,0,0,0,1.0,0.0,0,0.4744478166103363
3701,2723,0,61,102,34,0,0,0,0,0,1.0,0.0,0,0.47849640250205994
3702,3558,0,62,42,242,0,0,0,0,0,1.0,0.0,0,0.5474345088005066
3703,519,0,9,32,177,0,0,0,0,0,1.0,0.0,0,0.48454800248146057
3704,168,1,38,58,42,0,0,0,24,0,1.0,0.0,0,0.4922950565814972
3705,108,1,52,38,10,0,0,61,29,0,1.0,0.0,0,0.450893759727478
3706,3151,0,41,59,196,0,0,0,0,0,1.0,0.0,0,0.5528426766395569
3707,5460,0,39,71,146,0,0,0,0,0,1.0,0.0,0,0.5114519596099854
3708,845,1,13,122,97,0,0,0,0,0,1.0,0.0,0,0.43089088797569275
3709,2679,0,61,104,200,0,0,0,0,0,1.0,0.0,0,0.5090438723564148
3710,37,0,24,61,118,0,132,73,33,0,1.0,0.0,0,0.4423794746398926
3711,4999,0,47,73,233,0,0,0,0,0,1.0,0.0,0,0.5521318912506104
3712,3094,0,32,18,15,0,0,0,0,0,1.0,0.0,0,0.5389983654022217
3713,1992,0,5,101,3,0,0,0,0,0,1.0,0.0,0,0.4644281566143036
3714,2363,0,47,109,232,0,0,0,0,0,1.0,0.0,0,0.5111022591590881
3715,7939,0,13,124,64,0,0,0,0,0,1.0,0.0,0,0.47957098484039307
3716,3181,0,60,61,116,0,0,0,0,0,1.0,0.0,0,0.49569931626319885
3717,1144,0,38,61,102,0,0,0,0,0,1.0,0.0,0,0.47724398970603943
3718,459,1,20,100,149,0,0,0,0,0,1.0,0.0,0,0.5847338438034058
3719,1091,0,31,80,133,0,0,0,0,0,1.0,0.0,0,0.5451029539108276
3720,3260,0,1,16,83,0,0,0,0,0,1.0,0.0,0,0.4964422881603241
3721,2038,0,46,110,83,0,0,0,0,0,1.0,0.0,0,0.48718664050102234
3722,5837,0,49,102,16,0,0,0,0,0,1.0,0.0,0,0.48428255319595337
3723,8720,0,24,87,11,0,0,0,0,0,1.0,0.0,0,0.5146106481552124
3724,3705,0,62,6,167,0,0,0,0,0,1.0,0.0,0,0.4591592252254486
3725,2240,0,14,46,146,0,0,0,0,0,1.0,0.0,0,0.4760335683822632
3726,8725,0,48,50,156,0,0,0,0,0,1.0,0.3770422803736442,0,0.4806205928325653
3727,5559,0,41,33,167,0,0,0,0,0,1.0,0.0,0,0.4377519190311432
3728,7660,0,55,118,251,0,0,0,0,0,1.0,0.0,0,0.5402182936668396
3729,8329,0,8,50,158,0,0,0,0,0,1.0,0.0,0,0.5555921196937561
3730,1949,0,36,38,206,0,0,0,0,0,1.0,0.0,0,0.4984179735183716
3731,6283,0,8,124,100,0,0,0,0,0,1.0,0.0,0,0.533356785774231
3732,723,0,27,69,6,0,0,0,0,0,1.0,0.0,0,0.5296722650527954
3733,420,0,13,46,112,0,0,0,0,0,1.0,0.0,0,0.4250522255897522
3734,2527,0,7,109,229,0,0,0,0,0,1.0,0.0,0,0.4904143512248993
3735,2833,0,4,31,187,0,0,0,0,0,1.0,0.0,0,0.5064107179641724
3736,6922,0,36,92,49,0,0,0,0,0,1.0,0.0,0,0.4601556062698364
3737,3399,0,5,96,242,0,0,0,0,0,1.0,0.0,0,0.5415762066841125
3738,7070,0,9,28,146,0,0,0,0,0,1.0,0.0,0,0.5721524953842163
3739,461,1,53,69,191,0,0,0,0,0,1.0,0.0,0,0.45658114552497864
3740,3970,0,4,19,151,0,0,0,0,0,1.0,0.0,0,0.49181145429611206
3741,1730,0,50,52,233,0,0,0,0,0,1.0,0.0,0,0.49485859274864197
3742,4135,0,43,56,82,0,0,0,0,0,1.0,0.0,0,0.5290107131004333
3743,735,1,4,43,15,0,0,0,0,0,1.0,0.0,0,0.519545316696167
3744,6837,0,30,68,95,0,0,0,0,0,1.0,0.0,0,0.4757567346096039
3745,5116,0,34,110,110,0,0,0,0,0,1.0,0.0,0,0.5389527082443237
3746,8740,0,44,91,193,0,0,0,0,0,1.0,0.0,0,0.5660724639892578
3747,4795,0,4,29,128,0,0,0,0,0,1.0,0.0,0,0.49875885248184204
3748,8652,0,19,98,2,0,0,0,0,0,1.0,0.0,0,0.5405946969985962
3749,252,0,27,62,199,0,0,0,25,0,1.0,0.0,0,0.5428007245063782
3750,96,1,24,98,251,0,0,66,42,0,1.0,0.0,0,0.5206723213195801
3751,1428,0,50,61,84,0,0,0,0,0,1.0,0.0,0,0.4250101149082184
3752,2473,0,31,85,178,0,0,0,0,0,1.0,0.0,0,0.5616075396537781
3753,4140,0,52,72,187,0,0,0,0,0,1.0,0.0,0,0.4976881146430969
3754,2812,0,34,47,122,0,0,0,0,0,1.0,0.0,0,0.49490833282470703
3755,3554,0,42,111,167,0,0,0,0,0,1.0,0.0,0,0.5782926082611084
3756,2989,0,41,50,245,0,0,0,0,0,1.0,0.0,0,0.5170550346374512
3757,167,0,6,78,151,0,0,0,51,0,1.0,0.0,0,0.5248878002166748
3758,8743,0,7,13,26,0,0,0,0,0,1.0,0.0,0,0.5515487790107727
3759,5269,0,25,85,85,0,0,0,0,0,1.0,0.0,0,0.5174598693847656
3760,92,0,16,44,181,0,0,94,37,0,1.0,0.0,0,0.46681833267211914
3761,6469,0,8,67,45,0,0,0,0,0,1.0,0.0,0,0.5507931709289551
3762,3833,0,5,9,222,0,0,0,0,0,1.0,0.0,0,0.4583134353160858
3763,443,1,42,36,5,0,0,0,0,0,1.0,0.0,0,0.5469077229499817
3764,3225,0,56,67,203,0,0,0,0,0,1.0,0.0,0,0.5382965207099915
3765,418,1,24,72,171,0,0,0,0,0,1.0,0.0,0,0.46638163924217224
3766,219,0,1,52,83,0,0,0,45,0,1.0,0.0,0,0.4743710160255432
3767,3945,0,16,10,67,0,0,0,0,0,1.0,0.0,0,0.5183910727500916
3768,2154,0,42,66,13,0,0,0,0,0,1.0,0.0,0,0.48802638053894043
3769,8748,0,56,78,96,0,0,0,0,0,1.0,0.0,0,0.522842288017273
3770,7779,0,47,44,79,0,0,0,0,0,1.0,0.0,0,0.473506897687912
3771,1139,0,43,89,227,0,0,0,0,0,1.0,0.0,0,0.5201836824417114
3772,7440,0,10,73,153,0,0,0,0,0,1.0,0.0,0,0.5413477420806885
3773,844,0,44,113,9,0,0,0,0,0,1.0,0.0,0,0.5903996229171753
3774,7087,0,43,0,34,0,0,0,0,0,1.0,0.0,0,0.5599463582038879
3775,980,0,16,26,27,0,0,0,0,0,1.0,0.0,0,0.4846341907978058
3776,1961,0,44,60,15,0,0,0,0,0,1.0,0.0,0,0.5203190445899963
3777,138,0,15,103,36,0,0,0,38,0,1.0,0.0,0,0.45127227902412415
3778,1325,0,2,25,99,0,0,0,0,0,1.0,0.0,0,0.4195548892021179
3779,8752,0,48,26,134,0,0,0,0,0,1.0,0.0,0,0.47316181659698486
3780,162,1,38,84,192,0,0,0,45,0,1.0,0.0,0,0.4820476174354553
3781,1008,0,38,36,225,0,0,0,0,0,1.0,0.0,0,0.6219589114189148
3782,3724,0,10,15,86,0,0,0,0,0,1.0,0.0,0,0.5315508246421814
3783,4938,0,43,99,108,0,0,0,0,0,1.0,0.0,0,0.5109894871711731
3784,8759,0,12,59,63,0,0,0,0,0,1.0,0.0,0,0.5304301381111145
3785,619,1,38,125,209,0,0,0,0,0,1.0,0.0,0,0.5325875282287598
3786,105,1,16,19,83,0,0,69,40,0,1.0,0.0,0,0.5180975198745728
3787,195,0,9,91,3,0,0,0,47,0,1.0,0.0,0,0.5004961490631104
3788,741,0,37,124,202,0,0,0,0,0,1.0,0.0,0,0.5673282742500305
3789,2858,0,2,24,84,0,0,0,0,0,1.0,0.0,0,0.5118898153305054
3790,665,0,39,103,76,0,0,0,0,0,1.0,0.0,0,0.513460099697113
3791,4861,0,38,116,163,0,0,0,0,0,1.0,0.0,0,0.5601176619529724
3792,6007,0,46,123,116,0,0,0,0,0,1.0,0.0,0,0.48620855808258057
3793,4023,0,62,76,13,0,0,0,0,0,1.0,0.0,0,0.5421522259712219
3794,4130,0,32,20,43,0,0,0,0,0,1.0,0.0,0,0.5132518410682678
3795,4123,0,1,14,36,0,0,0,0,0,1.0,0.0,0,0.42520979046821594
3796,189,0,20,61,61,0,0,0,36,0,1.0,0.0,0,0.5275760889053345
3797,8764,0,17,82,9,0,0,0,0,0,1.0,0.0,0,0.4859917163848877
3798,731,0,59,33,15,0,0,0,0,0,1.0,0.0,0,0.5374258160591125
3799,4076,0,38,102,118,0,0,0,0,0,1.0,0.0,0,0.5286105275154114
3800,4407,0,61,108,15,0,0,0,0,0,1.0,0.0,0,0.5581011176109314
3801,650,1,62,111,123,0,0,0,0,0,1.0,0.0,0,0.5524329543113708
3802,4386,0,33,100,5,0,0,0,0,0,1.0,0.0,0,0.5341171622276306
3803,879,0,13,17,198,0,0,0,0,0,1.0,0.0,0,0.48133260011672974
3804,4223,0,61,39,27,0,0,0,0,0,1.0,0.0,0,0.5236576795578003
3805,178,1,26,42,25,0,0,0,40,0,1.0,0.0,0,0.4511077404022217
3806,2818,1,2,92,48,0,0,0,0,0,1.0,0.0,0,0.4721147418022156
3807,373,0,14,119,200,0,0,0,0,0,1.0,0.0,0,0.541191816329956
3808,2010,0,59,95,57,0,0,0,0,0,1.0,0.0,0,0.46966925263404846
3809,846,0,20,40,253,0,0,0,0,0,1.0,0.0,0,0.5555397868156433
3810,8432,0,41,8,22,0,0,0,0,0,1.0,0.0,0,0.49444085359573364
3811,4268,0,46,67,128,0,0,0,0,0,1.0,0.33028257826132174,0,0.45081934332847595
3812,1578,0,20,66,0,0,0,0,0,0,1.0,0.0,0,0.5912991166114807
3813,590,0,35,56,21,0,0,0,0,0,1.0,0.0,0,0.5488901734352112
3814,8772,0,63,37,43,0,0,0,0,0,1.0,0.0,0,0.4729071259498596
3815,5249,0,36,24,43,0,0,0,0,0,1.0,0.0,0,0.4750702679157257
3816,310,1,59,52,20,0,0,0,0,0,1.0,0.0,0,0.542717695236206
3817,5732,0,61,89,11,0,0,0,0,0,1.0,0.0,0,0.4854122996330261
3818,3383,0,20,44,241,0,0,0,0,0,1.0,0.0,0,0.5074681043624878
3819,7321,0,26,96,142,0,0,0,0,0,1.0,0.0,0,0.5773854851722717
3820,6755,0,49,2,166,0,0,0,0,0,1.0,0.0,0,0.5024890899658203
3821,650,1,62,111,123,0,0,0,0,0,1.0,0.0,0,0.5524329543113708
3822,7725,0,13,102,190,0,0,0,0,0,1.0,0.0,0,0.4636439085006714
3823,379,0,25,84,96,0,0,0,0,0,1.0,0.0,0,0.4510248303413391
3824,3650,0,52,18,255,0,0,0,0,0,1.0,0.0,0,0.47878730297088623
3825,167,1,6,78,151,0,0,0,51,0,1.0,0.0,0,0.5248878002166748
3826,1640,0,4,84,152,0,0,0,0,0,1.0,0.0,0,0.4659539461135864
3827,1393,0,18,64,254,0,0,0,0,0,1.0,0.0,0,0.5143736600875854
3828,8781,0,39,49,90,0,0,0,0,0,1.0,0.0,0,0.4937130808830261
3829,1130,0,41,85,198,0,0,0,0,0,1.0,0.0,0,0.5743764042854309
3830,8783,0,8,14,99,0,0,0,0,0,1.0,0.0,0,0.47516125440597534
3831,3371,0,27,29,117,0,0,0,0,0,1.0,0.0,0,0.4816824495792389
3832,3344,0,36,125,131,0,0,0,0,0,1.0,0.0,0,0.420133113861084
3833,650,1,62,111,123,0,0,0,0,0,1.0,0.0,0,0.5524329543113708
3834,324,0,46,55,139,0,0,0,0,0,1.0,0.0,0,0.557410478591919
3835,5831,0,30,68,50,0,0,0,0,0,1.0,0.0,0,0.4746989905834198
3836,3318,0,31,123,31,0,0,0,0,0,1.0,0.0,0,0.47636643052101135
3837,2394,1,56,10,6,0,0,0,0,0,1.0,0.0,0,0.4506444036960602
3838,1006,0,43,59,58,0,0,0,0,0,1.0,0.0,0,0.5646793842315674
3839,3140,0,19,14,3,0,0,0,0,0,1.0,0.0,0,0.44056427478790283
3840,3907,0,38,43,223,0,0,0,0,0,1.0,0.0,0,0.4573144316673279
3841,5147,0,43,26,32,0,0,0,0,0,1.0,0.0,0,0.5194207429885864
3842,735,1,4,43,15,0,0,0,0,0,1.0,0.0,0,0.519545316696167
3843,175,0,33,43,19,1,0,0,71,0,0.5,0.0,0,0.5340684652328491
3844,2732,0,61,92,186,0,0,0,0,0,1.0,0.0,0,0.47616755962371826
3845,384,0,15,85,210,0,0,0,0,0,1.0,0.0,0,0.4641311466693878
3846,8755,0,32,125,122,0,0,0,0,0,1.0,0.0,0,0.590474545955658
3847,2620,0,62,93,78,0,0,0,0,0,1.0,0.0,0,0.4765934348106384
3848,2277,0,62,54,129,0,0,0,0,0,1.0,0.0,0,0.5710776448249817
3849,42,0,29,2,220,0,230,79,50,0,1.0,0.0,0,0.45183682441711426
3850,8796,0,10,87,79,0,0,0,0,0,1.0,0.0,0,0.5779554843902588
3851,1613,0,49,115,187,0,0,0,0,0,1.0,0.3559567207063278,0,0.48656314611434937
3852,300,0,3,54,12,0,0,0,0,0,1.0,0.0,0,0.5137648582458496
3853,8798,0,10,92,247,0,0,0,0,0,1.0,0.0,0,0.5035600066184998
3854,538,0,46,21,240,0,0,0,0,0,1.0,0.0,0,0.47685158252716064
3855,3063,0,38,85,148,0,0,0,0,0,1.0,0.0,0,0.4755500257015228
3856,417,0,49,71,59,0,0,0,0,0,1.0,0.0,0,0.5012210011482239
3857,2173,0,62,87,201,0,0,0,0,0,1.0,0.0,0,0.511616051197052
3858,458,0,49,118,129,0,0,0,0,0,1.0,0.0,0,0.4998094439506531
3859,462,1,13,11,40,0,0,0,0,0,1.0,0.0,0,0.502651035785675
3860,6622,0,47,99,77,0,0,0,0,0,1.0,0.0,0,0.5566413998603821
3861,8322,0,15,62,87,0,0,0,0,0,1.0,0.0,0,0.46890705823898315
3862,7183,0,7,50,85,0,0,0,0,0,1.0,0.0,0,0.5203573703765869
3863,3303,0,44,118,114,0,0,0,0,0,1.0,0.0,0,0.5136464834213257
3864,8398,0,33,29,149,0,0,0,0,0,1.0,0.0,0,0.502465546131134
3865,204,0,20,52,195,0,0,0,57,0,1.0,0.0,0,0.5542095899581909
3866,7390,0,18,15,227,0,0,0,0,0,1.0,0.0,0,0.5582414269447327
3867,2189,0,34,69,8,0,0,0,0,0,1.0,0.0,0,0.47887134552001953
3868,5667,0,3,2,81,0,0,0,0,0,1.0,0.0,0,0.4513782560825348
3869,3166,0,38,118,190,0,0,0,0,0,1.0,0.0,0,0.5051378011703491
3870,34,1,53,78,237,0,211,92,40,0,1.0,0.0,0,0.5261288285255432
3871,6338,0,5,111,192,0,0,0,0,0,1.0,0.0,0,0.5331194996833801
3872,3383,0,20,44,241,0,0,0,0,0,1.0,0.0,0,0.5074681043624878
3873,6024,0,60,21,174,0,0,0,0,0,1.0,0.0,0,0.49508196115493774
3874,7451,0,42,107,167,0,0,0,0,0,1.0,0.0,0,0.5570536851882935
3875,2746,0,17,44,2,1,0,0,0,0,0.5,0.0,0,0.5338090062141418
3876,3596,0,26,88,139,0,0,0,0,0,1.0,0.0,0,0.4640583395957947
3877,854,0,31,93,92,0,0,0,0,0,1.0,0.0,0,0.49998947978019714
3878,2623,0,25,77,108,0,0,0,0,0,1.0,0.0,0,0.5670384168624878
3879,1361,0,37,66,11,0,0,0,0,0,1.0,0.0,0,0.5030814409255981
3880,204,0,20,52,195,0,0,0,57,0,1.0,0.0,0,0.5542095899581909
3881,7186,0,7,112,48,0,0,0,0,0,1.0,0.0,0,0.513841986656189
3882,1537,0,23,63,137,0,0,0,0,0,1.0,0.0,0,0.5336057543754578
3883,749,0,59,124,226,0,0,0,0,0,1.0,0.0,0,0.5619204044342041
3884,8813,0,63,37,63,0,0,0,0,0,1.0,0.0,0,0.4956735670566559
3885,246,1,54,38,225,0,0,0,45,0,1.0,0.0,0,0.5326228737831116
3886,3625,0,52,23,4,0,0,0,0,0,1.0,0.0,0,0.4789022207260132
3887,7498,0,48,16,179,0,0,0,0,0,1.0,0.0,0,0.5354549288749695
3888,5294,0,24,38,91,0,0,0,0,0,1.0,0.0,0,0.5066521763801575
3889,840,0,59,54,107,0,0,0,0,0,1.0,0.0,0,0.572540283203125
3890,63,0,16,29,143,0,190,73,53,0,1.0,0.0,0,0.5097739100456238
3891,461,0,53,69,191,0,0,0,0,0,1.0,0.0,0,0.45658114552497864
3892,3724,0,10,15,86,0,0,0,0,0,1.0,0.0,0,0.5315508246421814
3893,4330,0,10,10,116,0,0,0,0,0,1.0,0.0,0,0.5056292414665222
3894,1403,0,52,51,7,0,0,0,0,0,1.0,0.0,0,0.4752500057220459
3895,7875,0,3,113,59,0,0,0,0,0,1.0,0.0,0,0.5200701355934143
3896,1135,0,23,69,233,0,0,0,0,0,1.0,0.0,0,0.482464075088501
3897,1015,0,7,77,240,0,0,0,0,0,1.0,0.0,0,0.5559007525444031
3898,564,0,10,12,98,0,0,0,0,0,1.0,0.0,0,0.5766150951385498
3899,5979,0,55,106,212,0,0,0,0,0,1.0,0.0,0,0.5482000112533569
3900,599,0,48,69,142,0,0,0,0,0,1.0,0.0,0,0.5688338875770569
3901,162,1,38,84,192,0,0,0,45,0,1.0,0.0,0,0.4820476174354553
3902,7373,0,34,74,65,0,0,0,0,0,1.0,0.0,0,0.4467431306838989
3903,461,0,53,69,191,0,0,0,0,0,1.0,0.0,0,0.45658114552497864
3904,71,0,30,58,100,0,0,92,18,0,1.0,0.0,0,0.43048039078712463
3905,665,0,39,103,76,0,0,0,0,0,1.0,0.0,0,0.513460099697113
3906,98,0,16,92,198,0,0,76,41,0,1.0,0.0,0,0.5215218663215637
3907,195,0,9,91,3,0,0,0,47,0,1.0,0.0,0,0.5004961490631104
3908,317,0,10,97,164,0,0,0,0,0,1.0,0.0,0,0.5676057934761047
3909,3466,0,18,28,181,0,0,0,0,0,1.0,0.0,0,0.5666210055351257
3910,7569,0,31,1,106,0,0,0,0,0,1.0,0.0,0,0.5196243524551392
3911,162,1,38,84,192,0,0,0,45,0,1.0,0.0,0,0.4820476174354553
3912,870,0,40,97,170,0,0,0,0,0,1.0,0.0,0,0.47392624616622925
3913,111,0,49,36,248,0,0,77,28,0,1.0,0.0,0,0.538845419883728
3914,8818,0,42,23,169,0,0,0,0,0,1.0,0.0,0,0.510823130607605
3915,34,0,53,78,237,0,211,92,40,0,1.0,0.0,0,0.5261288285255432
3916,4739,0,43,72,50,0,0,0,0,0,1.0,0.0,0,0.5514159798622131
3917,166,1,6,85,202,0,0,0,41,0,1.0,0.0,0,0.5351288318634033
3918,3164,0,5,114,215,0,0,0,0,0,1.0,0.0,0,0.5149034261703491
3919,6340,0,48,75,29,0,0,0,0,0,1.0,0.0,0,0.4938814640045166
3920,2661,0,56,5,13,0,0,0,0,0,1.0,0.0,0,0.49217599630355835
3921,3045,0,4,6,130,0,0,0,0,0,1.0,0.0,0,0.40797269344329834
3922,8283,0,37,37,254,0,0,0,0,0,1.0,0.0,0,0.47926971316337585
3923,4322,0,17,62,175,0,0,0,0,0,1.0,0.0,0,0.5594978928565979
3924,4430,0,5,0,226,0,0,0,0,0,1.0,0.0,0,0.4997868835926056
3925,243,0,62,18,85,0,0,0,37,0,1.0,0.0,0,0.5968344211578369
3926,5357,0,57,107,212,0,0,0,0,0,1.0,0.0,0,0.47531092166900635
3927,8359,0,59,19,8,0,0,0,0,0,1.0,0.0,0,0.5177487730979919
3928,7796,0,38,40,196,0,0,0,0,0,1.0,0.0,0,0.5798917412757874
3929,2928,0,52,70,183,0,0,0,0,0,1.0,0.0,0,0.5081917643547058
3930,1859,0,19,3,122,0,0,0,0,0,1.0,0.0,0,0.5569266676902771
3931,38,0,53,5,238,0,213,73,35,0,1.0,0.0,0,0.5202819108963013
3932,8482,0,49,71,76,0,0,0,0,0,1.0,0.0,0,0.481222927570343
3933,4510,0,55,100,104,0,0,0,0,0,1.0,0.0,0,0.5053327083587646
3934,1488,0,15,28,10,0,0,0,0,0,1.0,0.0,0,0.45899349451065063
3935,4819,0,52,18,248,0,0,0,0,0,1.0,0.0,0,0.4829622209072113
3936,999,0,4,30,169,0,0,0,0,0,1.0,0.0,0,0.46729323267936707
3937,6757,0,45,99,235,0,0,0,0,0,1.0,0.0,0,0.5646353363990784
3938,2894,0,14,76,66,0,0,0,0,0,1.0,0.0,0,0.5267336964607239
3939,180,0,39,42,4,0,0,0,32,0,1.0,0.0,0,0.5106080770492554
3940,373,0,14,119,200,0,0,0,0,0,1.0,0.0,0,0.541191816329956
3941,2220,0,2,5,243,0,0,0,0,0,1.0,0.0,0,0.45961645245552063
3942,1524,0,30,111,48,0,0,0,0,0,1.0,0.0,0,0.43119481205940247
3943,2443,0,0,100,123,0,0,0,0,0,1.0,0.0,0,0.4828081429004669
3944,2719,0,43,105,224,0,0,0,0,0,1.0,0.0,0,0.5503924489021301
3945,19,0,7,24,162,0,138,71,43,0,1.0,0.0,0,0.526343822479248
3946,246,0,54,38,225,0,0,0,45,0,1.0,0.0,0,0.5326228737831116
3947,4568,0,38,60,195,0,0,0,0,0,1.0,0.0,0,0.5342715382575989
3948,164,1,38,74,151,0,0,0,23,0,1.0,0.0,0,0.5326740741729736
3949,7962,0,47,102,146,0,0,0,0,0,1.0,0.0,0,0.5845460891723633
3950,3090,0,62,107,32,0,0,0,0,0,1.0,0.0,0,0.5426713228225708
3951,4759,0,62,93,98,0,0,0,0,0,1.0,0.0,0,0.5427567958831787
3952,8059,0,6,127,141,0,0,0,0,0,1.0,0.0,0,0.5291913747787476
3953,419,0,52,88,169,0,0,0,0,0,1.0,0.0,0,0.4734516441822052
3954,69,1,4,46,59,0,0,102,39,0,1.0,0.0,0,0.509041428565979
3955,7430,0,25,58,189,0,0,0,0,0,1.0,0.0,0,0.4508904814720154
3956,691,0,32,51,198,0,0,0,0,0,1.0,0.0,0,0.5673927664756775
3957,7343,0,43,112,18,0,0,0,0,0,1.0,0.0,0,0.5249192118644714
3958,4300,0,52,22,147,0,0,0,0,0,1.0,0.0,0,0.5095661282539368
3959,41,0,43,59,86,0,121,66,29,0,1.0,0.0,0,0.5519992709159851
3960,2077,0,13,110,159,0,0,0,0,0,1.0,0.0,0,0.5006430149078369
3961,1411,0,44,27,171,0,0,0,0,0,1.0,0.0,0,0.49624136090278625
3962,5674,0,36,120,65,0,0,0,0,0,1.0,0.0,0,0.4578377902507782
3963,2070,0,24,78,41,0,0,0,0,0,1.0,0.0,0,0.5352300405502319
3964,2500,0,10,65,231,0,0,0,0,0,1.0,0.0,0,0.5187089443206787
3965,8835,0,33,112,254,0,0,0,0,0,1.0,0.0,0,0.4571341276168823
3966,63,0,16,29,143,0,190,73,53,0,1.0,0.0,0,0.5097739100456238
3967,2797,0,2,75,16,0,0,0,0,0,1.0,0.0,0,0.4595726728439331
3968,4162,0,58,109,148,0,0,0,0,0,1.0,0.0,0,0.5023512244224548
3969,34,1,53,78,237,0,211,92,40,0,1.0,0.0,0,0.5261288285255432
3970,1857,0,58,16,68,0,0,0,0,0,1.0,0.0,0,0.4693739116191864
3971,8840,0,28,4,184,0,0,0,0,0,1.0,0.0,0,0.5070082545280457
3972,6632,0,14,61,20,0,0,0,0,0,1.0,0.0,0,0.46619072556495667
3973,8156,0,12,64,171,0,0,0,0,0,1.0,0.0,0,0.5490239858627319
3974,31,0,55,100,93,0,140,80,28,0,1.0,0.0,0,0.5342211127281189
3975,1142,0,42,16,118,0,0,0,0,0,1.0,0.0,0,0.5970420837402344
