  step  16288/100000 | loss=2.9935 | rl=1.2960 | vl=0.4074 | behavior=6.4422 | curv_reg=0.333062 | codes=256/255/255/256 | c=0.115/0.115/0.115 | ips_g=78.8 ips/rk=19.7 | elapsed=206.8s | eta=1062.8s
  step  16708/100000 | loss=3.1028 | rl=1.2968 | vl=0.5022 | behavior=6.5111 | curv_reg=0.333062 | codes=256/255/255/256 | c=0.117/0.117/0.117 | ips_g=78.8 ips/rk=19.7 | elapsed=211.9s | eta=1056.4s
  step  17124/100000 | loss=2.9830 | rl=1.2799 | vl=0.4045 | behavior=6.4843 | curv_reg=0.333062 | codes=255/256/254/256 | c=0.120/0.120/0.120 | ips_g=78.9 ips/rk=19.7 | elapsed=216.9s | eta=1049.8s
  step  17536/100000 | loss=2.9423 | rl=1.2581 | vl=0.3772 | behavior=6.5269 | curv_reg=0.333062 | codes=255/256/256/256 | c=0.122/0.122/0.122 | ips_g=79.0 ips/rk=19.7 | elapsed=222.0s | eta=1043.9s
  step  17952/100000 | loss=2.9522 | rl=1.2749 | vl=0.4034 | behavior=6.3612 | curv_reg=0.333062 | codes=255/256/256/256 | c=0.124/0.124/0.124 | ips_g=79.1 ips/rk=19.8 | elapsed=227.0s | eta=1037.5s
  step  18372/100000 | loss=3.0252 | rl=1.2909 | vl=0.4311 | behavior=6.5077 | curv_reg=0.333062 | codes=256/256/256/256 | c=0.126/0.126/0.126 | ips_g=79.2 ips/rk=19.8 | elapsed=232.0s | eta=1030.8s
  step  18796/100000 | loss=2.9808 | rl=1.2957 | vl=0.4006 | behavior=6.4145 | curv_reg=0.333062 | codes=256/256/255/256 | c=0.129/0.129/0.129 | ips_g=79.3 ips/rk=19.8 | elapsed=237.1s | eta=1024.2s
  step  19216/100000 | loss=3.0235 | rl=1.2813 | vl=0.4408 | behavior=6.4988 | curv_reg=0.333062 | codes=255/255/256/256 | c=0.131/0.131/0.131 | ips_g=79.4 ips/rk=19.8 | elapsed=242.1s | eta=1017.8s
  step  19628/100000 | loss=3.0408 | rl=1.2846 | vl=0.4386 | behavior=6.5799 | curv_reg=0.333062 | codes=256/256/256/256 | c=0.134/0.134/0.134 | ips_g=79.4 ips/rk=19.9 | elapsed=247.1s | eta=1011.9s
[Step12] saved /home/wlia0047/ar57/wenyu/GeneRec/results/stage2_RQ-VAE/curvature_RQ-VAE_iter25/out/rqvae/instruments/rqvae_best.pth (step=20000)
