epoch,layer,residual_norm,roundtrip_error,transport_error,boundary_hit_rate
757,1,0.0007414997089654207,3.4084821770585805e-11,7.740446505977161e-09,0.0
757,2,0.00020156230311840773,6.530022616385578e-12,,0.0
758,0,0.06959402561187744,5.225273103093286e-09,8.156489705868353e-09,0.0
758,1,0.0007639129180461168,3.3122029424736965e-11,7.660696965672287e-09,0.0
758,2,0.00018351807375438511,4.943885145020088e-12,,0.0
759,0,0.061433322727680206,4.781259832498108e-09,6.229839311089336e-09,0.0
759,1,0.0007719420827925205,3.851744964644688e-11,7.327676687651774e-09,0.0
759,2,0.00018827653548214585,4.947819931544473e-12,,0.0
760,0,0.06601717323064804,4.83702544684661e-09,6.852658440692494e-09,0.0
760,1,0.0007462254725396633,2.8905110943666656e-11,7.749233255083254e-09,0.0
760,2,0.00018985818314831704,4.397746489887e-12,,0.0
761,0,0.06295917183160782,4.192272751168957e-09,7.098237997382739e-09,0.0
761,1,0.0006869755452498794,3.2038528080535755e-11,7.3496817520890545e-09,0.0
761,2,0.00018574755813460797,4.384936858059518e-12,,0.0
762,0,0.06559931486845016,4.441318424142082e-09,7.955303971129979e-09,0.0
762,1,0.0007823750493116677,3.6443320583501304e-11,7.785986966268865e-09,0.0
762,2,0.00018258465570397675,3.7464306830437e-12,,0.0
763,0,0.06379345804452896,4.036837086829337e-09,6.582501210772307e-09,0.0
763,1,0.0007176495273597538,2.823520930950174e-11,7.209671970542786e-09,0.0
763,2,0.00019712596258614212,5.39079458156122e-12,,0.0
764,0,0.06133725121617317,4.47831771666074e-09,6.5188316966668935e-09,0.0
764,1,0.0008594394894316792,3.4086559963508734e-11,6.632077997892338e-09,0.0
764,2,0.0002512719656806439,6.088646514051943e-12,,0.0
765,0,0.06403572857379913,4.52979609377735e-09,7.131830681572637e-09,0.0
765,1,0.0007386452634818852,2.8994986966957015e-11,7.989492623039496e-09,0.0
765,2,0.00017319897597189993,4.194459449907706e-12,,0.0
766,0,0.06582240760326385,5.1656510180464466e-09,7.0330621326775145e-09,0.0
766,1,0.0007567655993625522,3.3823839562519e-11,7.2870478540210115e-09,0.0
766,2,0.0001788357476470992,3.2162707826882686e-12,,0.0
767,0,0.06724666804075241,4.899838312866223e-09,8.782651050864843e-09,0.0
767,1,0.00079692667350173,3.348570379313465e-11,7.795025958046153e-09,0.0
767,2,0.00017072590708266944,3.9447538117964864e-12,,0.0
768,0,0.06009042263031006,3.767307799051878e-09,6.8083183535350145e-09,0.0
768,1,0.0007005372899584472,3.127725856089114e-11,6.5557244077751875e-09,0.0
768,2,0.000204025418497622,2.8124952453773e-12,,0.0
769,0,0.06415148824453354,4.767266137406523e-09,7.089741238530678e-09,0.0
769,1,0.00070544722257182,3.298736978019079e-11,7.233142973461781e-09,0.0
769,2,0.00017729902174323797,4.006590632182894e-12,,0.0
770,0,0.061425138264894485,4.463120539810461e-09,6.868821955663407e-09,0.0
770,1,0.0007390171522274613,2.833086716613753e-11,7.123870382486075e-09,0.0
770,2,0.00020810910791624337,7.402595897376685e-12,,0.0
771,0,0.06306052207946777,4.448672985546409e-09,5.931556579241715e-09,0.0
771,1,0.000775691878516227,3.834985801143276e-11,7.587394712516016e-09,0.0
771,2,0.00019347549823578447,4.766706560715983e-12,,0.0
772,0,0.06214260309934616,4.347457949194222e-09,7.2581491927792285e-09,0.0
772,1,0.0007300159777514637,2.8282532565926388e-11,7.680884372973651e-09,0.0
772,2,0.00017454559565521777,4.385807689244459e-12,,0.0
773,0,0.06337762624025345,4.4691441658528674e-09,6.920700013068881e-09,0.0
773,1,0.0007652905769646168,4.027035302445192e-11,7.709160421143224e-09,0.0
773,2,0.0002090388588840142,7.029645962552955e-12,,0.0
774,0,0.06436607241630554,4.791203433995861e-09,6.656379003544544e-09,0.0
774,1,0.0007111183367669582,2.4212026480951998e-11,7.217845876539286e-09,0.0
774,2,0.00016616701032035053,2.711037557640017e-12,,0.0
775,0,0.06280439347028732,4.687468635466985e-09,7.0157590847941265e-09,0.0
775,1,0.0007656037923879921,3.601577716616511e-11,7.229815857101585e-09,0.0
775,2,0.00027045331080444157,1.0972295121092213e-11,,0.0
776,0,0.06405314803123474,4.857044544337441e-09,6.8441448064504584e-09,0.0
776,1,0.0007838236633688211,3.292061415138825e-11,7.76307551575428e-09,0.0
776,2,0.00018073414685204625,2.8656172487012688e-12,,0.0
777,0,0.06071166321635246,4.060890290702446e-09,6.770445981629791e-09,0.0
777,1,0.0007000601617619395,3.036514789611644e-11,6.253769058162106e-09,0.0
777,2,0.00017318694153800607,3.4507425129143288e-12,,0.0
778,0,0.06432227045297623,5.252964729862697e-09,7.509616040124456e-09,0.0
778,1,0.000705594546161592,2.9569475340496254e-11,7.77960540432332e-09,0.0
778,2,0.00018269570136908442,4.586609304163547e-12,,0.0
779,0,0.06242242082953453,4.672707110131569e-09,7.241254706968903e-09,0.0
779,1,0.0007674559601582587,3.495079919924038e-11,7.395180467995033e-09,0.0
779,2,0.00022246503795031458,5.418635592308041e-12,,0.0
780,0,0.06491321325302124,5.011107084840205e-09,6.5099494683806824e-09,0.0
780,1,0.0007336203125305474,3.814964316672942e-11,7.312606964404722e-09,0.0
780,2,0.000189835176570341,4.8695995152892024e-12,,0.0
781,0,0.06713802367448807,4.884696203077965e-09,6.4518825837467375e-09,0.0
781,1,0.0007629467290826142,3.413902840976313e-11,7.85412268555774e-09,0.0
781,2,0.00017271330580115318,3.5168517403816324e-12,,0.0
782,0,0.061265476047992706,4.527043628854699e-09,7.296242277021747e-09,0.0
782,1,0.0007407538942061365,3.396092435048459e-11,6.313804590263317e-09,0.0
782,2,0.0001664266164880246,3.4118385200399004e-12,,0.0
783,0,0.06747380644083023,4.704078016004587e-09,7.589360251358812e-09,0.0
783,1,0.0007347191567532718,3.3419704503767633e-11,8.048202992938513e-09,0.0
783,2,0.00018740764062386006,4.622312515384364e-12,,0.0
784,0,0.06043969839811325,4.65872362909181e-09,6.414385023134628e-09,0.0
784,1,0.0007171332836151123,2.8885971739556204e-11,6.296782650849764e-09,0.0
784,2,0.00017259089509025216,3.100315360340944e-12,,0.0
785,0,0.06368344277143478,4.321708768628696e-09,7.869028983975568e-09,0.0
785,1,0.0007554507465101779,2.998425119304926e-11,7.394036494190459e-09,0.0
785,2,0.00017413667228538543,4.017440460163391e-12,,0.0
786,0,0.062045395374298096,4.584419066588907e-09,6.084082126989188e-09,0.0
786,1,0.0008809937862679362,3.94287935634452e-11,6.321446921475626e-09,0.0
786,2,0.00023397211043629795,4.608519729026872e-12,,0.0
787,0,0.066291444003582,4.78060213637832e-09,6.779005357060441e-09,0.0
787,1,0.0007540592341683805,3.4293474310276295e-11,7.156189862911333e-09,0.0
787,2,0.00019770996004808694,5.658942932307287e-12,,0.0
788,0,0.060737982392311096,4.381226936800431e-09,6.949695041669202e-09,0.0
788,1,0.0007336923154070973,3.335973858265007e-11,6.997299184519079e-09,0.0
788,2,0.0001958365028258413,4.144066600292318e-12,,0.0
789,0,0.05980423465371132,4.264121056252179e-09,6.588853018740792e-09,0.0
789,1,0.0007009021937847137,2.893472787757201e-11,6.898970728030918e-09,0.0
789,2,0.00016213033813983202,3.1461857858544606e-12,,0.0
790,0,0.07163741439580917,4.590537283633012e-09,8.159918074568395e-09,0.0
790,1,0.0007357631111517549,3.408077986488678e-11,8.449882571426315e-09,0.0
790,2,0.00018677145999390632,5.109510470974188e-12,,0.0
791,0,0.06962887197732925,4.746173676295484e-09,8.625878678003573e-09,0.0
791,1,0.0008262160699814558,3.930320652267838e-11,7.946748148413008e-09,0.0
791,2,0.00016662558482494205,3.471560278828223e-12,,0.0
792,0,0.061360303312540054,4.329525182811267e-09,6.965844345785399e-09,0.0
792,1,0.0007798410370014608,4.1775072984195916e-11,7.477137131672862e-09,0.0
792,2,0.0001590458705322817,3.885979645706916e-12,,0.0
793,0,0.06879160553216934,4.657773722271941e-09,7.284650216377031e-09,0.0
793,1,0.0007873733411543071,4.393238897670848e-11,7.53833351296862e-09,0.0
793,2,0.00017040380043908954,4.069466118250542e-12,,0.0
794,0,0.061698369681835175,4.357609828531395e-09,6.39222497156311e-09,0.0
794,1,0.0007475162856280804,3.43398330604483e-11,6.9706382888057306e-09,0.0
794,2,0.00015995168359950185,1.7759175206799593e-12,,0.0
795,0,0.06741376221179962,4.578827983436895e-09,6.7279462001579304e-09,0.0
795,1,0.000900316284969449,4.495298230877687e-11,7.05863634209436e-09,0.0
795,2,0.00018029750208370388,4.671773818493152e-12,,0.0
796,0,0.06555680185556412,4.4556052181121686e-09,7.4399584271134245e-09,0.0
796,1,0.000782748858910054,3.595612696472017e-11,7.841633120619917e-09,0.0
796,2,0.00017764059884939343,2.9181049937543335e-12,,0.0
797,0,0.0583718866109848,4.425396937790538e-09,5.828225901893802e-09,0.0
797,1,0.0007828772650100291,3.359393666024779e-11,6.1470921686179736e-09,0.0
797,2,0.00018992663535755128,5.806357131210582e-12,,0.0
798,0,0.06232064962387085,4.726585345338208e-09,6.988329914747737e-09,0.0
798,1,0.0007655788795091212,3.650503857532961e-11,6.908960958895705e-09,0.0
798,2,0.0001707933406578377,3.433021228405053e-12,,0.0
799,0,0.06080185994505882,4.468849290617527e-09,7.000193757988882e-09,0.0
799,1,0.0007071704021655023,3.1856014354181283e-11,6.932917351321066e-09,0.0
799,2,0.0001683185255387798,3.1606967477310066e-12,,0.0
800,0,0.058551397174596786,4.1386361004924765e-09,5.765384614164759e-09,0.0
800,1,0.0008016397478058934,3.200622752941307e-11,6.200311819526405e-09,0.0
800,2,0.0001815253053791821,4.936201187383249e-12,,0.0
801,0,0.058048591017723083,4.187794999666039e-09,6.404729635534068e-09,0.0
801,1,0.0005904720164835453,2.7144984177107645e-11,6.372670835474992e-09,0.0
801,2,0.00015051574155222625,2.8843572495718117e-12,,0.0
802,0,0.06711822748184204,5.047358087040266e-09,7.912446697844189e-09,0.0
802,1,0.0007387564401142299,4.087329086299718e-11,7.153101666546036e-09,0.0
802,2,0.0001629073085496202,3.5424193960131856e-12,,0.0
803,0,0.06630528718233109,4.386632834751936e-09,7.415397185184247e-09,0.0
803,1,0.0008554377127438784,3.674031912037634e-11,7.2041612675377564e-09,0.0
803,2,0.0002279665641253814,2.694719013901503e-12,,0.0
804,0,0.06564616411924362,4.821156363021828e-09,6.4365401897248375e-09,0.0
804,1,0.0007715735118836164,4.607782905230451e-11,6.950733766331041e-09,0.0
804,2,0.00015526043716818094,2.562744070774836e-12,,0.0
805,0,0.06530950963497162,5.195929020374024e-09,6.608709579580818e-09,0.0
805,1,0.0006976912263780832,2.640116077146093e-11,7.117948896961934e-09,0.0
805,2,0.00020428428251761943,6.45820853392709e-12,,0.0
806,0,0.06843142211437225,5.2737756384146905e-09,6.782038930452927e-09,0.0
806,1,0.0007045361562632024,2.976245985775172e-11,7.394387324666241e-09,0.0
806,2,0.0001551078021293506,3.7199067610960146e-12,,0.0
807,0,0.06419815868139267,4.328058800240342e-09,6.543905417544238e-09,0.0
807,1,0.0007667561294510961,3.196212391975983e-11,6.963772225532239e-09,0.0
807,2,0.00017576766549609601,5.722552640086143e-12,,0.0
808,0,0.059354159981012344,3.9867296131035346e-09,7.164568494033574e-09,0.0
808,1,0.0006303288391791284,2.6835724614704404e-11,6.385342921078063e-09,0.0
808,2,0.00014120401465333998,2.014017858736894e-12,,0.0
809,0,0.06289958953857422,4.58435289729664e-09,6.958418286018286e-09,0.0
809,1,0.000766633078455925,3.0918070187402336e-11,7.207050067847831e-09,0.0
809,2,0.0001736324338708073,3.397442917274507e-12,,0.0
810,0,0.05780620872974396,3.965136663452995e-09,5.64963453797418e-09,0.0
810,1,0.0007668688776902854,3.4151754341182894e-11,6.5716649899627555e-09,0.0
810,2,0.00015804075519554317,4.6738515835365035e-12,,0.0
811,0,0.06277313083410263,4.600550607136711e-09,6.081386505485398e-09,0.0
811,1,0.0006865484174340963,3.2702823088426314e-11,6.482918646355529e-09,0.0
811,2,0.00014388494309969246,2.126461983928407e-12,,0.0
812,0,0.06460718810558319,4.172612921848895e-09,6.131986030055714e-09,0.0
812,1,0.000729065970517695,2.8098723001135362e-11,6.9798615776051065e-09,0.0
812,2,0.0001349384110653773,1.7988636838786598e-12,,0.0
813,0,0.06465961039066315,4.718060608865926e-09,5.947680126183741e-09,0.0
813,1,0.0007442818605341017,3.7834818611415244e-11,7.545836844258247e-09,0.0
813,2,0.00013872211275156587,2.233466449980126e-12,,0.0
814,0,0.0624752901494503,4.22324575310995e-09,6.5009273519933686e-09,0.0
814,1,0.0007267720066010952,3.268818202228907e-11,6.81138123681535e-09,0.0
814,2,0.00017031116294674575,2.678422154206439e-12,,0.0
815,0,0.06899803876876831,5.274704228952487e-09,8.567118570113053e-09,0.0
815,1,0.0007388046360574663,3.826241060100877e-11,8.033804732576755e-09,0.0
815,2,0.00014315686712507159,1.861737760483484e-12,,0.0
816,0,0.06532321125268936,4.133426045882516e-09,7.300472670834779e-09,0.0
816,1,0.0007438319735229015,3.663267605924503e-11,6.897612259137986e-09,0.0
816,2,0.00012502478784881532,1.8433434032655294e-12,,0.0
817,0,0.06533388793468475,4.618005977619077e-09,7.231721443901051e-09,0.0
817,1,0.0007325794431380928,3.2199534705235067e-11,7.210859465089925e-09,0.0
817,2,0.000141030119266361,2.6461192178389714e-12,,0.0
818,0,0.062358636409044266,4.245388929291494e-09,6.461217338937786e-09,0.0
818,1,0.0006173559231683612,3.021206548825539e-11,6.829022680676644e-09,0.0
818,2,0.00012238608906045556,1.524521611381835e-12,,0.0
819,0,0.06305821985006332,4.298965183835435e-09,5.944278402836289e-09,0.0
819,1,0.0008379897917620838,3.78471698425642e-11,7.686912439908156e-09,0.0
819,2,0.00019371738017071038,6.1741085334576784e-12,,0.0
820,0,0.06013572961091995,3.99157151775853e-09,6.62448984556363e-09,0.0
820,1,0.0006993041024543345,2.8990485359536855e-11,7.026721426939275e-09,0.0
820,2,0.00015147056546993554,2.6883853216502773e-12,,0.0
821,0,0.07008952647447586,4.8824233545019524e-09,7.367824572668269e-09,0.0
821,1,0.0007652515778318048,4.204462472623405e-11,7.832638537763614e-09,0.0
821,2,0.00017600879073143005,2.676754868105591e-12,,0.0
822,0,0.05890931561589241,4.0674250634253895e-09,6.042419009588684e-09,0.0
822,1,0.0007430869154632092,3.5044172425058306e-11,6.372373739793602e-09,0.0
822,2,0.00014883399126119912,2.288864627345011e-12,,0.0
823,0,0.06539327651262283,4.672960685070393e-09,6.6138681198424365e-09,0.0
823,1,0.0007297901902347803,3.7721981788196857e-11,7.183724726189666e-09,0.0
823,2,0.00014895477215759456,1.8574889890099477e-12,,0.0
824,0,0.06577979028224945,4.671935283084849e-09,6.5300898022258025e-09,0.0
824,1,0.0007003063219599426,3.568488907146339e-11,7.570251980837384e-09,0.0
824,2,0.0001275881368201226,1.548822918875925e-12,,0.0
825,0,0.06347757577896118,4.706121714548317e-09,7.588105255251776e-09,0.0
825,1,0.000730832340195775,3.422237493388991e-11,7.401594448452897e-09,0.0
825,2,0.00015823754074517637,1.1834008165761967e-12,,0.0
826,0,0.060118988156318665,4.238953188462347e-09,7.772195331767762e-09,0.0
826,1,0.0007068876875564456,3.3049767783621675e-11,6.497366644708791e-09,0.0
826,2,0.00015989354869816452,4.048281241481044e-12,,0.0
827,0,0.07198448479175568,4.797835018166552e-09,7.611626884340694e-09,0.0
827,1,0.0008619618020020425,4.126699676421097e-11,7.82266873500248e-09,0.0
827,2,0.00017327461682725698,3.544823505910455e-12,,0.0
828,0,0.06143893301486969,4.455340096853888e-09,6.65624266815712e-09,0.0
828,1,0.0007215421064756811,3.062329209657655e-11,7.038552851668101e-09,0.0
828,2,0.00015090900706127286,2.2923358090204404e-12,,0.0
829,0,0.0642523244023323,4.707145784266231e-09,6.234280203187836e-09,0.0
829,1,0.0007471672142855823,3.418088728723845e-11,7.0898491522086715e-09,0.0
829,2,0.00018859961710404605,1.0948482788777913e-12,,0.0
830,0,0.0644252598285675,4.4853099012698294e-09,6.661585505440826e-09,0.0
830,1,0.0007645375444553792,3.2059587623534114e-11,7.372302768260397e-09,0.0
830,2,0.0001851687702583149,3.499755606845012e-12,,0.0
831,0,0.0672854408621788,5.2215378687492375e-09,7.046355499085166e-09,0.0
831,1,0.0006871281657367945,2.8838731749858404e-11,7.883971697708603e-09,0.0
831,2,0.00014466047286987305,2.279658883538871e-12,,0.0
832,0,0.06242099404335022,4.451349955303385e-09,6.181234635249666e-09,0.0
832,1,0.0007322124438360333,3.773894738379191e-11,6.399339280704908e-09,0.0
832,2,0.00014549907064065337,1.6357292039956284e-12,,0.0
833,0,0.0664450079202652,4.53041781867114e-09,7.169429938613803e-09,0.0
833,1,0.0007779471925459802,3.22890950088528e-11,7.1226216036279766e-09,0.0
833,2,0.0001296728732995689,1.632446131397125e-12,,0.0
834,0,0.06604377180337906,4.310931611684055e-09,6.126435803111008e-09,0.0
834,1,0.0007450786069966853,3.456028171977543e-11,6.855199963240466e-09,0.0
834,2,0.0001496283948654309,2.994168498207661e-12,,0.0
835,0,0.06419339776039124,4.488332372432069e-09,6.83389256295186e-09,0.0
835,1,0.0008451103349216282,3.6863557345556686e-11,7.071611296538549e-09,0.0
835,2,0.00019015860743820667,6.553653886937072e-12,,0.0
836,0,0.0611923523247242,4.582660917407111e-09,6.658051443508839e-09,0.0
836,1,0.0006553275743499398,2.624193050360102e-11,6.9548518055739805e-09,0.0
836,2,0.00014040630776435137,3.5543480051553056e-12,,0.0
837,0,0.05807036906480789,4.423337252035253e-09,6.0220437525515536e-09,0.0
837,1,0.0007868631510064006,4.0430526981882764e-11,6.712454148072311e-09,0.0
837,2,0.00019270789925940335,6.844027948538223e-12,,0.0
838,0,0.06573908030986786,4.672648046266659e-09,7.308542215866964e-09,0.0
838,1,0.0008505310397595167,4.79406549180883e-11,7.990002437452404e-09,0.0
838,2,0.00014301251212600619,1.5976720814381284e-12,,0.0
839,0,0.06570364534854889,4.806300246684714e-09,6.883682512892619e-09,0.0
839,1,0.0009198051993735135,4.2491316021298076e-11,7.545683189391639e-09,0.0
839,2,0.00021606053633149713,9.458124387851097e-12,,0.0
840,0,0.06107688322663307,4.27916413414664e-09,4.862908742353511e-09,0.0
840,1,0.0006580404005944729,2.789320510676596e-11,6.476434943891718e-09,0.0
840,2,0.00014888380246702582,3.73456040397846e-12,,0.0
841,0,0.06574398279190063,4.668743613933657e-09,7.18232318064338e-09,0.0
841,1,0.0007148056174628437,2.627321624149026e-11,7.56312701355455e-09,0.0
841,2,0.00014675070997327566,1.9471854684205425e-12,,0.0
842,0,0.057754773646593094,4.328414515697432e-09,5.9851097411467435e-09,0.0
842,1,0.0007058426854200661,3.209017773730949e-11,6.107911509900532e-09,0.0
842,2,0.00012367681483738124,2.01683309809797e-12,,0.0
843,0,0.06369098275899887,4.5308006235700304e-09,6.51700649001441e-09,0.0
843,1,0.0006429878412745893,3.207648383019013e-11,7.344806096654111e-09,0.0
843,2,0.00012218524352647364,8.854409176348166e-13,,0.0
844,0,0.0647205114364624,4.539588704943753e-09,6.460488588544422e-09,0.0
844,1,0.0006287708529271185,3.0679174478631666e-11,7.4411579120692295e-09,0.0
844,2,0.00010549787839408964,1.7071892944447997e-12,,0.0
845,0,0.0574830025434494,3.849712992831655e-09,6.321508205786586e-09,0.0
845,1,0.0006773258210159838,3.156477856869344e-11,7.14598069606609e-09,0.0
845,2,0.00016297303955070674,3.054640741739778e-12,,0.0
846,0,0.06370832026004791,4.432661349085265e-09,6.190215451340464e-09,0.0
846,1,0.000732931774109602,3.706359177901852e-11,7.597757978317077e-09,0.0
846,2,0.0001178119782707654,1.7806420400667822e-12,,0.0
847,0,0.06855863332748413,4.845914336470969e-09,7.864779938415722e-09,0.0
847,1,0.0007617058581672609,3.476991958240028e-11,6.923469797470716e-09,0.0
847,2,0.00013031254638917744,1.5190510524801248e-12,,0.0
848,0,0.06772736459970474,5.271405534301721e-09,7.216820474553742e-09,0.0
848,1,0.0007198338862508535,3.439582646480588e-11,7.520342570899174e-09,0.0
848,2,0.0001127797004301101,9.964224540956468e-13,,0.0
849,0,0.0698930099606514,5.4297903950839554e-09,7.164444593144026e-09,0.0
849,1,0.0007723173475824296,3.50442522223382e-11,7.550045921789206e-09,0.0
849,2,0.00015825364971533418,8.454906154538311e-13,,0.0
850,0,0.06163718178868294,4.453903468260023e-09,6.69664101948797e-09,0.0
850,1,0.0006863127346150577,3.0194756417412094e-11,6.976483835074987e-09,0.0
850,2,0.00011892852489836514,9.438140373407844e-13,,0.0
851,0,0.0674387738108635,4.589781887887057e-09,8.782945926100183e-09,0.0
851,1,0.000683358171954751,3.3178255282040325e-11,7.319878481126807e-09,0.0
851,2,0.00013088966079521924,2.5487537427815177e-12,,0.0
852,0,0.06474211812019348,4.521892638109648e-09,7.306918181626543e-09,0.0
852,1,0.0007920472417026758,4.496872318959788e-11,6.8251444496070235e-09,0.0
852,2,0.00014792160072829574,2.359537695437175e-12,,0.0
853,0,0.06134321913123131,4.610486215028686e-09,6.286992704218619e-09,0.0
853,1,0.000776943750679493,3.988659055820243e-11,6.475989966503448e-09,0.0
853,2,0.00017062592087313533,2.967817831767139e-12,,0.0
854,0,0.060170289129018784,4.309694823234622e-09,7.0854122569130595e-09,0.0
854,1,0.0006802834686823189,3.3079830541460353e-11,6.75999389798676e-09,0.0
854,2,0.00011673759581753984,2.097064926223635e-12,,0.0
855,0,0.0648658499121666,4.761165239841603e-09,7.112515465479419e-09,0.0
855,1,0.000898736238013953,3.611538845760265e-11,7.50679252092823e-09,0.0
855,2,0.00027542668976821005,1.8991634653797718e-11,,0.0
856,0,0.06438753753900528,4.5994381636660364e-09,6.637008276300094e-09,0.0
856,1,0.0006726554711349308,3.2576809305684407e-11,7.276042879311717e-09,0.0
856,2,0.00014557057875208557,2.3509013746120244e-12,,0.0
857,0,0.06923426687717438,4.886341997689669e-09,7.032943116769275e-09,0.0
857,1,0.0007078437483869493,3.683958693656564e-11,7.666328905031605e-09,0.0
857,2,0.00014189185458235443,3.7902901303676906e-12,,0.0
858,0,0.06233566626906395,4.396299324582742e-09,6.692544740616313e-09,0.0
858,1,0.0007912384462542832,4.36705602235854e-11,6.774857563840442e-09,0.0
858,2,0.00021460244897753,4.205422034914141e-12,,0.0
859,0,0.06495209783315659,4.594129077162279e-09,6.964355758753982e-09,0.0
859,1,0.0007988593424670398,4.239793238713929e-11,7.619643582756908e-09,0.0
859,2,0.00019360613077878952,2.220028197733037e-12,,0.0
860,0,0.06649729609489441,4.841909984065751e-09,5.883793008365501e-09,0.0
860,1,0.0007692009676247835,3.3198395421596416e-11,7.1590848804703455e-09,0.0
860,2,0.0001509352441644296,4.540246650863722e-12,,0.0
861,0,0.06185225769877434,4.475971593365102e-09,6.245668870974441e-09,0.0
861,1,0.0006080702878534794,2.9435398563038007e-11,6.42287822927301e-09,0.0
861,2,0.00011814694153144956,1.8352975389435144e-12,,0.0
862,0,0.06467371433973312,4.790569274604195e-09,6.781959882573574e-09,0.0
862,1,0.000883253465872258,4.345264426053319e-11,7.176199634528757e-09,0.0
862,2,0.00019919975602533668,7.0331219147179436e-12,,0.0
863,0,0.06343808025121689,4.332020964170624e-09,6.720784817559888e-09,0.0
863,1,0.0007739185821264982,3.618389268766897e-11,7.202684670915005e-09,0.0
863,2,0.00017377974290866405,9.179388152369405e-12,,0.0
864,0,0.06774844974279404,5.003075287390857e-09,7.0982992816936985e-09,0.0
864,1,0.0007482977816835046,4.117813034998363e-11,8.267288187369104e-09,0.0
864,2,0.00014518111129291356,3.2528120821884166e-12,,0.0
865,0,0.0692078024148941,5.46004574886183e-09,8.491623404438542e-09,0.0
865,1,0.000785105163231492,3.145003008020453e-11,7.841810756303857e-09,0.0
865,2,0.00010984906111843884,1.3193835130334564e-12,,0.0
866,0,0.062338877469301224,4.006918352672528e-09,6.506083227719728e-09,0.0
866,1,0.0006486423662863672,3.3131140192432795e-11,7.2956076735408715e-09,0.0
866,2,0.00010407648369437084,9.9728884005168e-13,,0.0
867,0,0.06211341917514801,4.340567461014189e-09,7.218379227680316e-09,0.0
867,1,0.0007132700993679464,3.476555848758167e-11,6.828222431920494e-09,0.0
867,2,0.00013093430607113987,9.83678199659166e-13,,0.0
868,0,0.06798885762691498,4.7902748434580644e-09,6.099332150455439e-09,0.0
868,1,0.0007612481713294983,3.853077232274238e-11,7.408974322942186e-09,0.0
868,2,0.0001186964800581336,1.9689657890231693e-12,,0.0
869,0,0.06452172249555588,4.5453072416989926e-09,6.453694911812136e-09,0.0
869,1,0.0007217340171337128,3.262580830498685e-11,7.096864429456673e-09,0.0
869,2,0.0001121108143706806,2.3163331062253656e-12,,0.0
870,0,0.059432294219732285,4.099784067790324e-09,6.378675809770584e-09,0.0
870,1,0.0006750648026354611,3.723851782488907e-11,6.3195479960143075e-09,0.0
870,2,0.0001265927276108414,3.054385954229244e-12,,0.0
871,0,0.07107353210449219,4.916838491908493e-09,6.168022981256627e-09,0.0
871,1,0.0007247522007673979,3.7970817462484874e-11,8.27452506513282e-09,0.0
871,2,0.0001055327957146801,1.7889174299887123e-12,,0.0
872,0,0.06067891791462898,4.162991729117493e-09,6.0361275977527384e-09,0.0
872,1,0.0007316793780773878,3.415041860410639e-11,6.249162520788332e-09,0.0
872,2,0.00014131859643384814,3.233340244851446e-12,,0.0
873,0,0.06706158071756363,4.3870329591300106e-09,6.092119253509054e-09,0.0
873,1,0.0007777089485898614,3.701407583212024e-11,7.195112949887061e-09,0.0
873,2,0.00015851545322220773,5.02612361452659e-12,,0.0
874,0,0.06427743285894394,4.428994060390323e-09,7.176726324331639e-09,0.0
874,1,0.0008094080840237439,3.542139845325032e-11,8.377879723298065e-09,0.0
874,2,0.0001449760457035154,2.6832722242048357e-12,,0.0
875,0,0.06850452721118927,4.900503558502578e-09,8.2009545820938e-09,0.0
875,1,0.0007767552742734551,3.906854006974214e-11,7.496612219881627e-09,0.0
875,2,0.00011572382209124044,1.5355554284710027e-12,,0.0
876,0,0.06527651846408844,4.59374005501445e-09,6.895725768174543e-09,0.0
876,1,0.0007766892667859793,4.0902354420113696e-11,6.999235413474025e-09,0.0
876,2,0.00012932166282553226,1.6568965166899319e-12,,0.0
877,0,0.06810875982046127,4.75966199786626e-09,6.7715291152126156e-09,0.0
877,1,0.0006724778795614839,3.104672768872163e-11,8.342552426654493e-09,0.0
877,2,0.0001084821269614622,1.2169141562490271e-12,,0.0
878,0,0.06914044916629791,5.020711846270842e-09,6.107070404937076e-09,0.0
878,1,0.000722925818990916,3.858711961068906e-11,8.408037821538983e-09,0.0
878,2,0.00010359092993894592,5.313790856983913e-13,,0.0
879,0,0.06772804260253906,4.872481085271829e-09,6.504688343511589e-09,0.0
879,1,0.0006979057798162103,2.997802006632355e-11,7.288159409313266e-09,0.0
879,2,0.0001183702697744593,3.785600739131256e-12,,0.0
880,0,0.06749144941568375,4.868202285734924e-09,7.224287834617371e-09,0.0
880,1,0.0006739010568708181,2.906397865432009e-11,6.917236117232051e-09,0.0
880,2,0.00010355544509366155,1.2211288837743473e-12,,0.0
881,0,0.06620757281780243,4.718738289000157e-09,7.708364613279173e-09,0.0
881,1,0.0006626386311836541,2.7640410793505765e-11,7.381258271266233e-09,0.0
881,2,9.841861174209043e-05,9.002640213168212e-13,,0.0
882,0,0.06488820165395737,4.273732923110174e-09,7.204368657198756e-09,0.0
882,1,0.0007129603181965649,3.0746072354759235e-11,6.576819533421485e-09,0.0
882,2,9.762836998561397e-05,1.2809620985460013e-12,,0.0
883,0,0.06148909404873848,4.287266097691145e-09,7.201535368039913e-09,0.0
883,1,0.0007687046309001744,3.321957639523809e-11,6.224475601612767e-09,0.0
883,2,0.0001415873848600313,2.249703895396138e-12,,0.0
